timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T22:06:31.2597592Z,9097845becb9,2.78%,312.2MiB / 7.669GiB,3.98%,84.3kB / 128kB,0B / 1.68MB
2026-09-07T22:06:44.0983540Z,52a6f56b69db,2.42%,558MiB / 7.669GiB,7.11%,22.4MB / 454kB,0B / 44.4MB
2026-09-07T22:06:44.0983540Z,b70629ac2384,0.24%,26.73MiB / 7.669GiB,0.34%,1.29kB / 126B,0B / 8.67MB
2026-09-07T22:06:44.0983540Z,148e0df0f1ec,2.31%,484.3MiB / 7.669GiB,6.17%,22.2MB / 22.3MB,0B / 66.1MB
2026-09-07T22:06:44.0983540Z,6ed2d36740fc,0.02%,49.09MiB / 7.669GiB,0.63%,13.8kB / 12.8kB,0B / 58.4MB
2026-09-07T22:06:44.0983540Z,9097845becb9,1.23%,313MiB / 7.669GiB,3.99%,93.8kB / 139kB,0B / 1.81MB
2026-09-07T22:07:21.2994390Z,52a6f56b69db,2.97%,544.1MiB / 7.669GiB,6.93%,22.4MB / 599kB,0B / 44.4MB
2026-09-07T22:07:21.2994390Z,b70629ac2384,1.64%,26.71MiB / 7.669GiB,0.34%,1.29kB / 126B,0B / 9.59MB
2026-09-07T22:07:21.2994390Z,148e0df0f1ec,3.09%,481.5MiB / 7.669GiB,6.13%,22.3MB / 22.3MB,0B / 66.2MB
2026-09-07T22:07:21.2994390Z,6ed2d36740fc,0.00%,48.85MiB / 7.669GiB,0.62%,13.8kB / 12.8kB,0B / 58.4MB
2026-09-07T22:07:21.2994390Z,9097845becb9,2.27%,313.1MiB / 7.669GiB,3.99%,124kB / 173kB,0B / 2.14MB
2026-09-07T22:07:34.0880909Z,52a6f56b69db,2.62%,535.7MiB / 7.669GiB,6.82%,22.4MB / 627kB,0B / 44.4MB
2026-09-07T22:07:34.0880909Z,872dc7498c4c,114.04%,74.79MiB / 7.669GiB,0.95%,18.4kB / 9.3kB,0B / 197kB
2026-09-07T22:07:34.0880909Z,b70629ac2384,0.27%,27.73MiB / 7.669GiB,0.35%,1.46kB / 126B,0B / 12.6MB
2026-09-07T22:07:34.0880909Z,148e0df0f1ec,2.08%,486.2MiB / 7.669GiB,6.19%,22.3MB / 22.3MB,0B / 66.2MB
2026-09-07T22:07:34.0880909Z,6ed2d36740fc,0.00%,48.2MiB / 7.669GiB,0.61%,14kB / 12.8kB,0B / 58.5MB
2026-09-07T22:07:34.0880909Z,9097845becb9,2.62%,315MiB / 7.669GiB,4.01%,142kB / 200kB,0B / 2.27MB
2026-09-07T22:08:10.3964470Z,3e69adaece83,1.58%,17.62MiB / 7.669GiB,0.22%,8.85kB / 24.7kB,0B / 0B
2026-09-07T22:08:10.3964470Z,52a6f56b69db,9.89%,542.4MiB / 7.669GiB,6.91%,22.5MB / 822kB,0B / 44.4MB
2026-09-07T22:08:10.3964470Z,b70629ac2384,2.56%,27.08MiB / 7.669GiB,0.34%,1.63kB / 126B,0B / 13.7MB
2026-09-07T22:08:10.3964470Z,148e0df0f1ec,1.16%,490.4MiB / 7.669GiB,6.25%,22.5MB / 22.3MB,0B / 66.3MB
2026-09-07T22:08:10.3964470Z,6ed2d36740fc,1.41%,54.38MiB / 7.669GiB,0.69%,31kB / 15.2kB,0B / 59.1MB
2026-09-07T22:08:10.3964470Z,9097845becb9,6.60%,315.5MiB / 7.669GiB,4.02%,231kB / 298kB,0B / 2.65MB
2026-09-07T22:08:23.2637496Z,3e69adaece83,1.56%,17.17MiB / 7.669GiB,0.22%,69.3kB / 252kB,0B / 0B
2026-09-07T22:08:23.2637496Z,52a6f56b69db,7.58%,546.9MiB / 7.669GiB,6.96%,23MB / 1.54MB,0B / 44.4MB
2026-09-07T22:08:23.2637496Z,b70629ac2384,1.95%,27.59MiB / 7.669GiB,0.35%,1.63kB / 126B,0B / 17.3MB
2026-09-07T22:08:23.2637496Z,148e0df0f1ec,13.58%,521.4MiB / 7.669GiB,6.64%,22.7MB / 22.4MB,0B / 66.3MB
2026-09-07T22:08:23.2637496Z,6ed2d36740fc,0.98%,54.39MiB / 7.669GiB,0.69%,168kB / 37.2kB,0B / 60.1MB
2026-09-07T22:08:23.2637496Z,9097845becb9,5.32%,326.4MiB / 7.669GiB,4.16%,845kB / 717kB,0B / 3.29MB
2026-09-07T22:09:07.2463135Z,3e69adaece83,1.22%,17.44MiB / 7.669GiB,0.22%,89.2kB / 331kB,0B / 0B
2026-09-07T22:09:07.2463135Z,52a6f56b69db,4.00%,569.3MiB / 7.669GiB,7.25%,23.1MB / 1.75MB,0B / 44.5MB
2026-09-07T22:09:07.2463135Z,b70629ac2384,0.03%,50.93MiB / 7.669GiB,0.65%,25kB / 4.49kB,0B / 23.5MB
2026-09-07T22:09:07.2463135Z,148e0df0f1ec,0.87%,520.6MiB / 7.669GiB,6.63%,22.7MB / 22.4MB,0B / 66.4MB
2026-09-07T22:09:07.2463135Z,6ed2d36740fc,1.44%,55.2MiB / 7.669GiB,0.70%,219kB / 44.9kB,0B / 61MB
2026-09-07T22:09:07.2463135Z,9097845becb9,5.26%,330.3MiB / 7.669GiB,4.21%,1.08MB / 877kB,0B / 3.62MB
2026-09-07T22:09:20.0467191Z,3e69adaece83,1.55%,17.8MiB / 7.669GiB,0.23%,107kB / 401kB,0B / 0B
2026-09-07T22:09:20.0467191Z,52a6f56b69db,12.11%,554.8MiB / 7.669GiB,7.07%,23.2MB / 2MB,0B / 44.5MB
2026-09-07T22:09:20.0467191Z,b70629ac2384,0.03%,50.95MiB / 7.669GiB,0.65%,25.1kB / 4.54kB,0B / 23.5MB
2026-09-07T22:09:20.0467191Z,148e0df0f1ec,1.62%,515.8MiB / 7.669GiB,6.57%,22.8MB / 22.4MB,0B / 66.4MB
2026-09-07T22:09:20.0467191Z,6ed2d36740fc,1.68%,55.46MiB / 7.669GiB,0.71%,264kB / 52kB,0B / 61.4MB
2026-09-07T22:09:20.0467191Z,9097845becb9,4.66%,327.8MiB / 7.669GiB,4.17%,1.26MB / 997kB,0B / 3.97MB
2026-09-07T22:09:32.9306913Z,3e69adaece83,1.99%,18.04MiB / 7.669GiB,0.23%,125kB / 472kB,0B / 0B
2026-09-07T22:09:32.9306913Z,52a6f56b69db,5.78%,557MiB / 7.669GiB,7.09%,23.4MB / 2.18MB,0B / 44.5MB
2026-09-07T22:09:32.9306913Z,b70629ac2384,0.09%,51.13MiB / 7.669GiB,0.65%,25.1kB / 4.54kB,0B / 23.5MB
2026-09-07T22:09:32.9306913Z,148e0df0f1ec,5.21%,516.5MiB / 7.669GiB,6.58%,22.8MB / 22.4MB,0B / 66.4MB
2026-09-07T22:09:32.9306913Z,6ed2d36740fc,1.26%,55.52MiB / 7.669GiB,0.71%,305kB / 59.1kB,0B / 61.9MB
2026-09-07T22:09:32.9306913Z,9097845becb9,6.58%,328.6MiB / 7.669GiB,4.19%,1.46MB / 1.14MB,0B / 4.2MB
2026-09-07T22:09:45.7650373Z,3e69adaece83,1.54%,18.07MiB / 7.669GiB,0.23%,142kB / 543kB,0B / 0B
2026-09-07T22:09:45.7650373Z,52a6f56b69db,3.49%,553MiB / 7.669GiB,7.04%,23.5MB / 2.43MB,0B / 44.5MB
2026-09-07T22:09:45.7650373Z,b70629ac2384,0.05%,51.69MiB / 7.669GiB,0.66%,25.4kB / 4.84kB,0B / 23.5MB
2026-09-07T22:09:45.7650373Z,148e0df0f1ec,0.99%,517.4MiB / 7.669GiB,6.59%,22.9MB / 22.4MB,0B / 66.4MB
2026-09-07T22:09:45.7650373Z,6ed2d36740fc,0.97%,55.43MiB / 7.669GiB,0.71%,348kB / 66.1kB,0B / 62.5MB
2026-09-07T22:09:45.7650373Z,9097845becb9,77.32%,368.1MiB / 7.669GiB,4.69%,1.66MB / 1.27MB,0B / 4.48MB
2026-09-07T22:09:58.6733160Z,3e69adaece83,0.81%,17.79MiB / 7.669GiB,0.23%,159kB / 611kB,0B / 0B
2026-09-07T22:09:58.6733160Z,52a6f56b69db,8.23%,565.6MiB / 7.669GiB,7.20%,23.6MB / 2.6MB,0B / 44.5MB
2026-09-07T22:09:58.6733160Z,b70629ac2384,0.18%,51.78MiB / 7.669GiB,0.66%,25.4kB / 4.84kB,0B / 23.5MB
2026-09-07T22:09:58.6733160Z,148e0df0f1ec,1.11%,517.4MiB / 7.669GiB,6.59%,22.9MB / 22.4MB,0B / 66.5MB
2026-09-07T22:09:58.6733160Z,6ed2d36740fc,0.64%,55.63MiB / 7.669GiB,0.71%,386kB / 72.5kB,0B / 62.9MB
2026-09-07T22:09:58.6733160Z,9097845becb9,203.65%,408.1MiB / 7.669GiB,5.20%,1.84MB / 1.39MB,0B / 4.83MB
2026-09-07T22:10:11.4038525Z,3e69adaece83,1.37%,18.03MiB / 7.669GiB,0.23%,179kB / 689kB,0B / 0B
2026-09-07T22:10:11.4038525Z,52a6f56b69db,13.42%,558.4MiB / 7.669GiB,7.11%,23.8MB / 2.86MB,0B / 44.5MB
2026-09-07T22:10:11.4038525Z,b70629ac2384,0.05%,53.24MiB / 7.669GiB,0.68%,25.7kB / 5.11kB,0B / 23.5MB
2026-09-07T22:10:11.4038525Z,148e0df0f1ec,15.92%,523.8MiB / 7.669GiB,6.67%,23MB / 22.5MB,0B / 66.5MB
2026-09-07T22:10:11.4038525Z,6ed2d36740fc,1.13%,56.62MiB / 7.669GiB,0.72%,435kB / 80.6kB,0B / 64.5MB
2026-09-07T22:10:11.4038525Z,9097845becb9,161.23%,420.1MiB / 7.669GiB,5.35%,2.02MB / 1.51MB,0B / 5.07MB
2026-09-07T22:10:24.2872951Z,3e69adaece83,1.33%,18.07MiB / 7.669GiB,0.23%,197kB / 760kB,0B / 0B
2026-09-07T22:10:24.2872951Z,52a6f56b69db,7.26%,566.1MiB / 7.669GiB,7.21%,23.9MB / 3.02MB,0B / 44.5MB
2026-09-07T22:10:24.2872951Z,b70629ac2384,0.71%,52.73MiB / 7.669GiB,0.67%,25.7kB / 5.19kB,0B / 23.5MB
2026-09-07T22:10:24.2872951Z,148e0df0f1ec,1.63%,523.5MiB / 7.669GiB,6.67%,23MB / 22.5MB,0B / 66.5MB
2026-09-07T22:10:24.2872951Z,6ed2d36740fc,0.66%,56.68MiB / 7.669GiB,0.72%,478kB / 87.6kB,0B / 66.3MB
2026-09-07T22:10:24.2872951Z,9097845becb9,20.83%,356MiB / 7.669GiB,4.53%,2.23MB / 1.65MB,0B / 5.45MB
2026-09-07T22:10:37.0746589Z,3e69adaece83,1.41%,17.82MiB / 7.669GiB,0.23%,214kB / 830kB,0B / 0B
2026-09-07T22:10:37.0746589Z,52a6f56b69db,2.94%,579.9MiB / 7.669GiB,7.39%,24MB / 3.22MB,0B / 44.5MB
2026-09-07T22:10:37.0746589Z,b70629ac2384,0.07%,53.98MiB / 7.669GiB,0.69%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:10:37.0746589Z,148e0df0f1ec,0.82%,523.1MiB / 7.669GiB,6.66%,23MB / 22.5MB,0B / 66.5MB
2026-09-07T22:10:37.0746589Z,6ed2d36740fc,0.71%,57.04MiB / 7.669GiB,0.73%,519kB / 94kB,0B / 84.2MB
2026-09-07T22:10:37.0746589Z,9097845becb9,4.90%,364.8MiB / 7.669GiB,4.65%,2.4MB / 1.77MB,0B / 5.6MB
2026-09-07T22:10:49.8384005Z,3e69adaece83,1.24%,18.3MiB / 7.669GiB,0.23%,232kB / 901kB,0B / 0B
2026-09-07T22:10:49.8384005Z,52a6f56b69db,3.46%,602.2MiB / 7.669GiB,7.67%,24.1MB / 3.47MB,0B / 44.5MB
2026-09-07T22:10:49.8384005Z,b70629ac2384,0.06%,53.56MiB / 7.669GiB,0.68%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:10:49.8384005Z,148e0df0f1ec,1.50%,523.6MiB / 7.669GiB,6.67%,23.1MB / 22.5MB,0B / 66.5MB
2026-09-07T22:10:49.8384005Z,6ed2d36740fc,1.33%,56.95MiB / 7.669GiB,0.73%,561kB / 101kB,0B / 84.6MB
2026-09-07T22:10:49.8384005Z,9097845becb9,3.22%,364.5MiB / 7.669GiB,4.64%,2.61MB / 1.91MB,0B / 5.91MB
2026-09-07T22:11:02.6670864Z,3e69adaece83,1.27%,17.85MiB / 7.669GiB,0.23%,250kB / 972kB,0B / 0B
2026-09-07T22:11:02.6670864Z,52a6f56b69db,2.57%,593.8MiB / 7.669GiB,7.56%,24.3MB / 3.64MB,0B / 44.5MB
2026-09-07T22:11:02.6670864Z,b70629ac2384,0.07%,53.81MiB / 7.669GiB,0.69%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:11:02.6670864Z,148e0df0f1ec,2.37%,524.4MiB / 7.669GiB,6.68%,23.1MB / 22.5MB,0B / 66.6MB
2026-09-07T22:11:02.6670864Z,6ed2d36740fc,1.19%,57.41MiB / 7.669GiB,0.73%,602kB / 108kB,0B / 84.9MB
2026-09-07T22:11:02.6670864Z,9097845becb9,2.70%,373.4MiB / 7.669GiB,4.76%,2.8MB / 2.04MB,0B / 6.18MB
2026-09-07T22:11:15.4732268Z,3e69adaece83,1.23%,17.29MiB / 7.669GiB,0.22%,267kB / 1.04MB,0B / 0B
2026-09-07T22:11:15.4732268Z,52a6f56b69db,2.63%,617.9MiB / 7.669GiB,7.87%,24.4MB / 3.89MB,0B / 44.5MB
2026-09-07T22:11:15.4732268Z,b70629ac2384,0.04%,54.63MiB / 7.669GiB,0.70%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:11:15.4732268Z,148e0df0f1ec,0.89%,537.8MiB / 7.669GiB,6.85%,23.2MB / 22.5MB,0B / 66.6MB
2026-09-07T22:11:15.4732268Z,6ed2d36740fc,0.56%,57.68MiB / 7.669GiB,0.73%,646kB / 115kB,0B / 85.5MB
2026-09-07T22:11:15.4732268Z,9097845becb9,3.24%,379.6MiB / 7.669GiB,4.83%,2.97MB / 2.16MB,0B / 6.57MB
2026-09-07T22:11:28.3147650Z,3e69adaece83,1.69%,17.31MiB / 7.669GiB,0.22%,284kB / 1.11MB,0B / 0B
2026-09-07T22:11:28.3147650Z,52a6f56b69db,15.25%,617.3MiB / 7.669GiB,7.86%,24.5MB / 4.07MB,0B / 44.6MB
2026-09-07T22:11:28.3147650Z,b70629ac2384,0.21%,54.88MiB / 7.669GiB,0.70%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:11:28.3147650Z,148e0df0f1ec,3.57%,515.6MiB / 7.669GiB,6.57%,23.2MB / 22.5MB,0B / 66.6MB
2026-09-07T22:11:28.3147650Z,6ed2d36740fc,0.60%,56.84MiB / 7.669GiB,0.72%,687kB / 122kB,0B / 85.8MB
2026-09-07T22:11:28.3147650Z,9097845becb9,3.63%,387.4MiB / 7.669GiB,4.93%,3.16MB / 2.29MB,0B / 6.77MB
2026-09-07T22:11:41.1233387Z,3e69adaece83,1.48%,17.27MiB / 7.669GiB,0.22%,303kB / 1.18MB,0B / 0B
2026-09-07T22:11:41.1233387Z,52a6f56b69db,19.98%,626MiB / 7.669GiB,7.97%,24.7MB / 4.33MB,0B / 44.6MB
2026-09-07T22:11:41.1233387Z,b70629ac2384,0.06%,54.47MiB / 7.669GiB,0.69%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:11:41.1233387Z,148e0df0f1ec,5.17%,516.4MiB / 7.669GiB,6.58%,23.3MB / 22.5MB,0B / 66.6MB
2026-09-07T22:11:41.1233387Z,6ed2d36740fc,1.12%,57.21MiB / 7.669GiB,0.73%,735kB / 129kB,0B / 86.2MB
2026-09-07T22:11:41.1233387Z,9097845becb9,3.20%,395.2MiB / 7.669GiB,5.03%,3.35MB / 2.42MB,0B / 7.14MB
2026-09-07T22:11:53.9333388Z,3e69adaece83,1.40%,18MiB / 7.669GiB,0.23%,321kB / 1.26MB,0B / 0B
2026-09-07T22:11:53.9333388Z,52a6f56b69db,4.66%,619.7MiB / 7.669GiB,7.89%,24.8MB / 4.51MB,0B / 44.6MB
2026-09-07T22:11:53.9333388Z,b70629ac2384,0.04%,54.04MiB / 7.669GiB,0.69%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:11:53.9333388Z,148e0df0f1ec,1.60%,515.1MiB / 7.669GiB,6.56%,23.3MB / 22.6MB,0B / 66.6MB
2026-09-07T22:11:53.9333388Z,6ed2d36740fc,0.50%,56.94MiB / 7.669GiB,0.73%,777kB / 136kB,0B / 86.8MB
2026-09-07T22:11:53.9333388Z,9097845becb9,107.81%,449.1MiB / 7.669GiB,5.72%,3.55MB / 2.55MB,0B / 7.29MB
2026-09-07T22:12:06.7642456Z,3e69adaece83,1.27%,17.26MiB / 7.669GiB,0.22%,339kB / 1.33MB,0B / 0B
2026-09-07T22:12:06.7642456Z,52a6f56b69db,2.45%,630.3MiB / 7.669GiB,8.03%,24.9MB / 4.68MB,0B / 44.6MB
2026-09-07T22:12:06.7642456Z,b70629ac2384,0.04%,54.75MiB / 7.669GiB,0.70%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:12:06.7642456Z,148e0df0f1ec,0.88%,514.7MiB / 7.669GiB,6.55%,23.3MB / 22.6MB,0B / 66.7MB
2026-09-07T22:12:06.7642456Z,6ed2d36740fc,0.60%,56.74MiB / 7.669GiB,0.72%,818kB / 142kB,0B / 87.2MB
2026-09-07T22:12:06.7642456Z,9097845becb9,7.69%,419.5MiB / 7.669GiB,5.34%,3.75MB / 2.69MB,0B / 7.61MB
2026-09-07T22:12:19.6197783Z,3e69adaece83,1.38%,17.36MiB / 7.669GiB,0.22%,356kB / 1.4MB,0B / 0B
2026-09-07T22:12:19.6197783Z,52a6f56b69db,3.42%,641.7MiB / 7.669GiB,8.17%,25MB / 4.92MB,0B / 44.6MB
2026-09-07T22:12:19.6197783Z,b70629ac2384,0.05%,54.35MiB / 7.669GiB,0.69%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:12:19.6197783Z,148e0df0f1ec,1.66%,516.6MiB / 7.669GiB,6.58%,23.4MB / 22.6MB,0B / 66.7MB
2026-09-07T22:12:19.6197783Z,6ed2d36740fc,0.60%,57.26MiB / 7.669GiB,0.73%,864kB / 149kB,0B / 87.6MB
2026-09-07T22:12:19.6197783Z,9097845becb9,2.76%,418.1MiB / 7.669GiB,5.32%,3.93MB / 2.81MB,0B / 7.96MB
2026-09-07T22:12:32.4536655Z,3e69adaece83,1.19%,17.3MiB / 7.669GiB,0.22%,374kB / 1.47MB,0B / 0B
2026-09-07T22:12:32.4536655Z,52a6f56b69db,38.43%,671.3MiB / 7.669GiB,8.55%,25.2MB / 5.12MB,0B / 44.6MB
2026-09-07T22:12:32.4536655Z,b70629ac2384,0.06%,54.43MiB / 7.669GiB,0.69%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:12:32.4536655Z,148e0df0f1ec,0.89%,516.7MiB / 7.669GiB,6.58%,23.4MB / 22.6MB,0B / 66.7MB
2026-09-07T22:12:32.4536655Z,6ed2d36740fc,0.47%,57.21MiB / 7.669GiB,0.73%,904kB / 155kB,0B / 88MB
2026-09-07T22:12:32.4536655Z,9097845becb9,3.44%,417.7MiB / 7.669GiB,5.32%,4.12MB / 2.94MB,0B / 8.23MB
2026-09-07T22:12:45.2726823Z,3e69adaece83,1.35%,17.36MiB / 7.669GiB,0.22%,392kB / 1.54MB,0B / 0B
2026-09-07T22:12:45.2726823Z,52a6f56b69db,5.78%,660.3MiB / 7.669GiB,8.41%,25.3MB / 5.37MB,0B / 44.6MB
2026-09-07T22:12:45.2726823Z,b70629ac2384,1.04%,55.06MiB / 7.669GiB,0.70%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:12:45.2726823Z,148e0df0f1ec,1.35%,517MiB / 7.669GiB,6.58%,23.5MB / 22.6MB,0B / 66.7MB
2026-09-07T22:12:45.2726823Z,6ed2d36740fc,0.49%,57.22MiB / 7.669GiB,0.73%,947kB / 162kB,0B / 88.5MB
2026-09-07T22:12:45.2726823Z,9097845becb9,2.60%,417.7MiB / 7.669GiB,5.32%,4.31MB / 3.07MB,0B / 8.56MB
2026-09-07T22:12:58.1530838Z,3e69adaece83,1.31%,18.06MiB / 7.669GiB,0.23%,410kB / 1.61MB,0B / 0B
2026-09-07T22:12:58.1530838Z,52a6f56b69db,3.13%,665.8MiB / 7.669GiB,8.48%,25.4MB / 5.53MB,0B / 44.6MB
2026-09-07T22:12:58.1530838Z,b70629ac2384,0.15%,54.7MiB / 7.669GiB,0.70%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:12:58.1530838Z,148e0df0f1ec,0.97%,516.6MiB / 7.669GiB,6.58%,23.5MB / 22.6MB,0B / 66.8MB
2026-09-07T22:12:58.1530838Z,6ed2d36740fc,0.57%,57.31MiB / 7.669GiB,0.73%,990kB / 168kB,0B / 89MB
2026-09-07T22:12:58.1530838Z,9097845becb9,2.75%,432.3MiB / 7.669GiB,5.51%,4.5MB / 3.19MB,0B / 8.86MB
2026-09-07T22:13:11.0008830Z,52a6f56b69db,2.74%,671.3MiB / 7.669GiB,8.55%,25.5MB / 5.67MB,0B / 44.6MB
2026-09-07T22:13:11.0008830Z,b70629ac2384,0.05%,45.34MiB / 7.669GiB,0.58%,26.5kB / 6.08kB,0B / 23.5MB
2026-09-07T22:13:11.0008830Z,148e0df0f1ec,5.34%,517.4MiB / 7.669GiB,6.59%,23.6MB / 22.6MB,0B / 66.8MB
2026-09-07T22:13:11.0008830Z,6ed2d36740fc,1.16%,57.92MiB / 7.669GiB,0.74%,1.02MB / 173kB,0B / 89.5MB
2026-09-07T22:13:11.0008830Z,9097845becb9,1.56%,418.5MiB / 7.669GiB,5.33%,4.64MB / 3.29MB,0B / 9.28MB
