timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T22:25:27.8070804Z,6ed2d36740fc,50.45%,100.4MiB / 7.669GiB,1.28%,25.8MB / 2.8MB,0B / 271MB
2026-09-07T22:25:27.8070804Z,9097845becb9,133.89%,940.6MiB / 7.669GiB,11.98%,92MB / 55.4MB,0B / 65MB
2026-09-07T22:25:40.6516842Z,7fa2ca4b9248,30.95%,18.92MiB / 7.669GiB,0.24%,789kB / 12.4MB,0B / 0B
2026-09-07T22:25:40.6516842Z,52a6f56b69db,13.06%,767.6MiB / 7.669GiB,9.78%,81MB / 98.4MB,0B / 45.2MB
2026-09-07T22:25:40.6516842Z,b70629ac2384,0.09%,44.79MiB / 7.669GiB,0.57%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:25:40.6516842Z,148e0df0f1ec,1.42%,538MiB / 7.669GiB,6.85%,26.4MB / 23.3MB,0B / 68.2MB
2026-09-07T22:25:40.6516842Z,6ed2d36740fc,32.46%,107.1MiB / 7.669GiB,1.36%,29.8MB / 3.2MB,0B / 302MB
2026-09-07T22:25:40.6516842Z,9097845becb9,15.80%,940.8MiB / 7.669GiB,11.98%,102MB / 60.4MB,0B / 65.2MB
2026-09-07T22:25:53.5278061Z,7fa2ca4b9248,31.61%,18.74MiB / 7.669GiB,0.24%,1.04MB / 16.2MB,0B / 0B
2026-09-07T22:25:53.5278061Z,52a6f56b69db,11.89%,762.1MiB / 7.669GiB,9.71%,85.7MB / 107MB,0B / 45.2MB
2026-09-07T22:25:53.5278061Z,b70629ac2384,0.04%,45.09MiB / 7.669GiB,0.57%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:25:53.5278061Z,148e0df0f1ec,0.95%,532.8MiB / 7.669GiB,6.78%,26.5MB / 23.3MB,0B / 68.2MB
2026-09-07T22:25:53.5278061Z,6ed2d36740fc,38.12%,113.2MiB / 7.669GiB,1.44%,33.4MB / 3.57MB,0B / 352MB
2026-09-07T22:25:53.5278061Z,9097845becb9,20.69%,945.5MiB / 7.669GiB,12.04%,112MB / 65.3MB,0B / 96.1MB
2026-09-07T22:26:06.3483919Z,7fa2ca4b9248,30.33%,18.65MiB / 7.669GiB,0.24%,1.28MB / 20.1MB,0B / 0B
2026-09-07T22:26:06.3483919Z,52a6f56b69db,13.18%,750.1MiB / 7.669GiB,9.55%,90.8MB / 117MB,0B / 45.2MB
2026-09-07T22:26:06.3483919Z,b70629ac2384,0.03%,45.73MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:26:06.3483919Z,148e0df0f1ec,0.86%,532.5MiB / 7.669GiB,6.78%,26.5MB / 23.3MB,0B / 68.2MB
2026-09-07T22:26:06.3483919Z,6ed2d36740fc,52.98%,119.4MiB / 7.669GiB,1.52%,37MB / 3.94MB,0B / 365MB
2026-09-07T22:26:06.3483919Z,9097845becb9,14.07%,944.3MiB / 7.669GiB,12.02%,122MB / 70.3MB,0B / 96.3MB
2026-09-07T22:26:19.1481084Z,7fa2ca4b9248,30.06%,19.26MiB / 7.669GiB,0.25%,1.53MB / 24MB,0B / 0B
2026-09-07T22:26:19.1481084Z,52a6f56b69db,13.07%,751.6MiB / 7.669GiB,9.57%,96.2MB / 128MB,0B / 45.2MB
2026-09-07T22:26:19.1481084Z,b70629ac2384,0.66%,45.36MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:26:19.1481084Z,148e0df0f1ec,1.13%,519.6MiB / 7.669GiB,6.62%,26.6MB / 23.3MB,0B / 68.2MB
2026-09-07T22:26:19.1481084Z,6ed2d36740fc,40.35%,125.3MiB / 7.669GiB,1.60%,40.7MB / 4.31MB,0B / 400MB
2026-09-07T22:26:19.1481084Z,9097845becb9,13.07%,950.5MiB / 7.669GiB,12.10%,131MB / 74.8MB,0B / 114MB
2026-09-07T22:26:31.9276161Z,7fa2ca4b9248,30.53%,19.11MiB / 7.669GiB,0.24%,1.77MB / 27.9MB,0B / 0B
2026-09-07T22:26:31.9276161Z,52a6f56b69db,13.07%,762.5MiB / 7.669GiB,9.71%,101MB / 136MB,0B / 45.2MB
2026-09-07T22:26:31.9276161Z,b70629ac2384,0.12%,45.73MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:26:31.9276161Z,148e0df0f1ec,0.85%,519.6MiB / 7.669GiB,6.62%,26.6MB / 23.3MB,0B / 68.2MB
2026-09-07T22:26:31.9276161Z,6ed2d36740fc,44.35%,131.5MiB / 7.669GiB,1.67%,44MB / 4.64MB,0B / 440MB
2026-09-07T22:26:31.9276161Z,9097845becb9,18.51%,955.6MiB / 7.669GiB,12.17%,142MB / 80.1MB,0B / 120MB
2026-09-07T22:26:44.7275530Z,7fa2ca4b9248,30.67%,18.97MiB / 7.669GiB,0.24%,2.02MB / 31.7MB,0B / 0B
2026-09-07T22:26:44.7275530Z,52a6f56b69db,12.06%,772.7MiB / 7.669GiB,9.84%,106MB / 147MB,0B / 45.2MB
2026-09-07T22:26:44.7275530Z,b70629ac2384,0.06%,45.21MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:26:44.7275530Z,148e0df0f1ec,0.86%,525.1MiB / 7.669GiB,6.69%,26.6MB / 23.4MB,0B / 68.2MB
2026-09-07T22:26:44.7275530Z,6ed2d36740fc,42.97%,137.2MiB / 7.669GiB,1.75%,47.8MB / 5.04MB,0B / 454MB
2026-09-07T22:26:44.7275530Z,9097845becb9,14.76%,953.8MiB / 7.669GiB,12.15%,151MB / 84.6MB,0B / 120MB
2026-09-07T22:26:57.5426862Z,7fa2ca4b9248,30.99%,19.52MiB / 7.669GiB,0.25%,2.26MB / 35.6MB,0B / 0B
2026-09-07T22:26:57.5426862Z,52a6f56b69db,12.66%,758.2MiB / 7.669GiB,9.65%,111MB / 156MB,0B / 45.2MB
2026-09-07T22:26:57.5426862Z,b70629ac2384,0.03%,44.58MiB / 7.669GiB,0.57%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:26:57.5426862Z,148e0df0f1ec,1.90%,525.7MiB / 7.669GiB,6.69%,26.7MB / 23.4MB,0B / 68.2MB
2026-09-07T22:26:57.5426862Z,6ed2d36740fc,52.92%,143MiB / 7.669GiB,1.82%,51.5MB / 5.41MB,0B / 490MB
2026-09-07T22:26:57.5426862Z,9097845becb9,14.38%,955.9MiB / 7.669GiB,12.17%,161MB / 89.9MB,0B / 137MB
2026-09-07T22:27:10.4010688Z,7fa2ca4b9248,31.06%,19.27MiB / 7.669GiB,0.25%,2.51MB / 39.5MB,0B / 0B
2026-09-07T22:27:10.4010688Z,52a6f56b69db,12.07%,782MiB / 7.669GiB,9.96%,116MB / 165MB,0B / 45.2MB
2026-09-07T22:27:10.4010688Z,b70629ac2384,0.65%,45.66MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:27:10.4010688Z,148e0df0f1ec,0.88%,525.1MiB / 7.669GiB,6.69%,26.7MB / 23.4MB,0B / 68.3MB
2026-09-07T22:27:10.4010688Z,6ed2d36740fc,45.14%,149.6MiB / 7.669GiB,1.90%,55.2MB / 5.78MB,0B / 520MB
2026-09-07T22:27:10.4010688Z,9097845becb9,25.75%,962MiB / 7.669GiB,12.25%,171MB / 94.9MB,0B / 137MB
2026-09-07T22:27:23.2935393Z,7fa2ca4b9248,30.94%,18.84MiB / 7.669GiB,0.24%,2.74MB / 43.1MB,0B / 0B
2026-09-07T22:27:23.2935393Z,52a6f56b69db,14.48%,772MiB / 7.669GiB,9.83%,122MB / 176MB,0B / 45.2MB
2026-09-07T22:27:23.2935393Z,b70629ac2384,0.05%,45.44MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:27:23.2935393Z,148e0df0f1ec,1.67%,526.3MiB / 7.669GiB,6.70%,26.8MB / 23.4MB,0B / 68.3MB
2026-09-07T22:27:23.2935393Z,6ed2d36740fc,40.70%,155.6MiB / 7.669GiB,1.98%,58.7MB / 6.14MB,0B / 548MB
2026-09-07T22:27:23.2935393Z,9097845becb9,204.69%,1.007GiB / 7.669GiB,13.13%,181MB / 99.8MB,0B / 160MB
2026-09-07T22:27:36.1156041Z,7fa2ca4b9248,31.50%,19.44MiB / 7.669GiB,0.25%,3.01MB / 47.3MB,0B / 0B
2026-09-07T22:27:36.1156041Z,52a6f56b69db,17.42%,771.7MiB / 7.669GiB,9.83%,126MB / 185MB,0B / 45.2MB
2026-09-07T22:27:36.1156041Z,b70629ac2384,0.04%,45.89MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:27:36.1156041Z,148e0df0f1ec,0.87%,526MiB / 7.669GiB,6.70%,26.8MB / 23.4MB,0B / 68.3MB
2026-09-07T22:27:36.1156041Z,6ed2d36740fc,43.95%,162.3MiB / 7.669GiB,2.07%,62.4MB / 6.51MB,0B / 578MB
2026-09-07T22:27:36.1156041Z,9097845becb9,14.36%,963.1MiB / 7.669GiB,12.27%,191MB / 105MB,0B / 160MB
2026-09-07T22:27:48.9191146Z,7fa2ca4b9248,29.14%,19.3MiB / 7.669GiB,0.25%,3.25MB / 51.2MB,0B / 0B
2026-09-07T22:27:48.9191146Z,52a6f56b69db,13.11%,772.6MiB / 7.669GiB,9.84%,131MB / 195MB,0B / 45.3MB
2026-09-07T22:27:48.9191146Z,b70629ac2384,0.06%,44.95MiB / 7.669GiB,0.57%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:27:48.9191146Z,148e0df0f1ec,0.81%,528.8MiB / 7.669GiB,6.73%,26.8MB / 23.4MB,0B / 68.3MB
2026-09-07T22:27:48.9191146Z,6ed2d36740fc,38.31%,168.7MiB / 7.669GiB,2.15%,66MB / 6.88MB,0B / 622MB
2026-09-07T22:27:48.9191146Z,9097845becb9,14.38%,966.8MiB / 7.669GiB,12.31%,200MB / 109MB,0B / 181MB
2026-09-07T22:28:01.7756656Z,7fa2ca4b9248,29.93%,18.74MiB / 7.669GiB,0.24%,3.5MB / 55.1MB,0B / 0B
2026-09-07T22:28:01.7756656Z,52a6f56b69db,11.85%,772.1MiB / 7.669GiB,9.83%,137MB / 205MB,0B / 45.3MB
2026-09-07T22:28:01.7756656Z,b70629ac2384,0.11%,45.54MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:28:01.7756656Z,148e0df0f1ec,0.82%,528.4MiB / 7.669GiB,6.73%,26.9MB / 23.4MB,0B / 68.3MB
2026-09-07T22:28:01.7756656Z,6ed2d36740fc,37.28%,173.4MiB / 7.669GiB,2.21%,69.3MB / 7.22MB,0B / 634MB
2026-09-07T22:28:01.7756656Z,9097845becb9,19.39%,966.9MiB / 7.669GiB,12.31%,210MB / 114MB,0B / 181MB
2026-09-07T22:28:14.5790906Z,7fa2ca4b9248,29.83%,18.87MiB / 7.669GiB,0.24%,3.74MB / 59MB,0B / 0B
2026-09-07T22:28:14.5790906Z,52a6f56b69db,12.63%,771.8MiB / 7.669GiB,9.83%,142MB / 215MB,0B / 45.3MB
2026-09-07T22:28:14.5790906Z,b70629ac2384,0.06%,45.38MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:28:14.5790906Z,148e0df0f1ec,1.13%,529.1MiB / 7.669GiB,6.74%,26.9MB / 23.4MB,0B / 68.3MB
2026-09-07T22:28:14.5790906Z,6ed2d36740fc,40.59%,179.3MiB / 7.669GiB,2.28%,73.3MB / 7.61MB,0B / 677MB
2026-09-07T22:28:14.5790906Z,9097845becb9,29.16%,978.5MiB / 7.669GiB,12.46%,221MB / 119MB,0B / 182MB
2026-09-07T22:28:27.3756887Z,7fa2ca4b9248,31.98%,18.98MiB / 7.669GiB,0.24%,3.97MB / 62.5MB,0B / 0B
2026-09-07T22:28:27.3756887Z,52a6f56b69db,15.38%,756.4MiB / 7.669GiB,9.63%,147MB / 224MB,0B / 45.3MB
2026-09-07T22:28:27.3756887Z,b70629ac2384,0.03%,44.94MiB / 7.669GiB,0.57%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:28:27.3756887Z,148e0df0f1ec,0.82%,528.6MiB / 7.669GiB,6.73%,26.9MB / 23.4MB,0B / 68.3MB
2026-09-07T22:28:27.3756887Z,6ed2d36740fc,29.16%,185.9MiB / 7.669GiB,2.37%,76.8MB / 7.98MB,0B / 706MB
2026-09-07T22:28:27.3756887Z,9097845becb9,14.50%,969.8MiB / 7.669GiB,12.35%,230MB / 124MB,0B / 198MB
2026-09-07T22:28:40.1936686Z,7fa2ca4b9248,32.05%,18.7MiB / 7.669GiB,0.24%,4.23MB / 66.7MB,0B / 0B
2026-09-07T22:28:40.1936686Z,52a6f56b69db,12.56%,756.5MiB / 7.669GiB,9.63%,151MB / 233MB,0B / 45.3MB
2026-09-07T22:28:40.1936686Z,b70629ac2384,0.70%,46.06MiB / 7.669GiB,0.59%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:28:40.1936686Z,148e0df0f1ec,0.89%,530MiB / 7.669GiB,6.75%,27MB / 23.5MB,0B / 68.3MB
2026-09-07T22:28:40.1936686Z,6ed2d36740fc,46.89%,186.4MiB / 7.669GiB,2.37%,80.2MB / 8.32MB,0B / 718MB
2026-09-07T22:28:40.1936686Z,9097845becb9,16.87%,972.5MiB / 7.669GiB,12.38%,241MB / 129MB,0B / 205MB
2026-09-07T22:28:53.0440520Z,7fa2ca4b9248,30.80%,19.08MiB / 7.669GiB,0.24%,4.46MB / 70.3MB,0B / 0B
2026-09-07T22:28:53.0440520Z,52a6f56b69db,12.68%,756.6MiB / 7.669GiB,9.64%,157MB / 244MB,0B / 45.3MB
2026-09-07T22:28:53.0440520Z,b70629ac2384,0.06%,45.89MiB / 7.669GiB,0.58%,32.5kB / 7.73kB,0B / 23.6MB
2026-09-07T22:28:53.0440520Z,148e0df0f1ec,0.84%,529.5MiB / 7.669GiB,6.74%,27MB / 23.5MB,0B / 68.4MB
2026-09-07T22:28:53.0440520Z,6ed2d36740fc,53.03%,187.3MiB / 7.669GiB,2.39%,84MB / 8.72MB,0B / 774MB
2026-09-07T22:28:53.0440520Z,9097845becb9,14.78%,975.6MiB / 7.669GiB,12.42%,251MB / 134MB,0B / 222MB
2026-09-07T22:29:05.8406405Z,7fa2ca4b9248,30.85%,19.32MiB / 7.669GiB,0.25%,4.72MB / 74.5MB,0B / 0B
2026-09-07T22:29:05.8406405Z,52a6f56b69db,12.32%,756.7MiB / 7.669GiB,9.64%,162MB / 254MB,0B / 45.3MB
2026-09-07T22:29:05.8406405Z,b70629ac2384,0.05%,45.85MiB / 7.669GiB,0.58%,37.6kB / 8.82kB,0B / 23.7MB
2026-09-07T22:29:05.8406405Z,148e0df0f1ec,1.13%,530.1MiB / 7.669GiB,6.75%,27MB / 23.5MB,0B / 68.4MB
2026-09-07T22:29:05.8406405Z,6ed2d36740fc,57.42%,188MiB / 7.669GiB,2.39%,87.7MB / 9.08MB,0B / 817MB
2026-09-07T22:29:05.8406405Z,9097845becb9,14.40%,977.5MiB / 7.669GiB,12.45%,261MB / 139MB,0B / 226MB
2026-09-07T22:29:18.6986198Z,7fa2ca4b9248,38.08%,19.18MiB / 7.669GiB,0.24%,4.97MB / 78.4MB,0B / 0B
2026-09-07T22:29:18.6986198Z,52a6f56b69db,13.93%,756.7MiB / 7.669GiB,9.64%,167MB / 263MB,0B / 45.3MB
2026-09-07T22:29:18.6986198Z,b70629ac2384,0.10%,45.28MiB / 7.669GiB,0.58%,37.7kB / 8.9kB,0B / 23.7MB
2026-09-07T22:29:18.6986198Z,148e0df0f1ec,2.29%,552.7MiB / 7.669GiB,7.04%,27.1MB / 23.5MB,0B / 68.4MB
2026-09-07T22:29:18.6986198Z,6ed2d36740fc,48.16%,188.4MiB / 7.669GiB,2.40%,91MB / 9.42MB,0B / 841MB
2026-09-07T22:29:18.6986198Z,9097845becb9,19.05%,982.1MiB / 7.669GiB,12.51%,270MB / 144MB,0B / 243MB
2026-09-07T22:29:31.5321139Z,7fa2ca4b9248,34.86%,19.6MiB / 7.669GiB,0.25%,5.2MB / 82MB,0B / 0B
2026-09-07T22:29:31.5321139Z,52a6f56b69db,13.12%,780MiB / 7.669GiB,9.93%,172MB / 273MB,0B / 45.3MB
2026-09-07T22:29:31.5321139Z,b70629ac2384,0.09%,45.81MiB / 7.669GiB,0.58%,37.7kB / 8.9kB,0B / 23.7MB
2026-09-07T22:29:31.5321139Z,148e0df0f1ec,0.82%,552.6MiB / 7.669GiB,7.04%,27.1MB / 23.5MB,0B / 68.4MB
2026-09-07T22:29:31.5321139Z,6ed2d36740fc,46.28%,188MiB / 7.669GiB,2.39%,94.7MB / 9.78MB,0B / 870MB
2026-09-07T22:29:31.5321139Z,9097845becb9,18.58%,981.1MiB / 7.669GiB,12.49%,281MB / 149MB,0B / 247MB
2026-09-07T22:29:44.3562912Z,7fa2ca4b9248,31.54%,19.25MiB / 7.669GiB,0.25%,5.44MB / 85.9MB,0B / 0B
2026-09-07T22:29:44.3562912Z,52a6f56b69db,12.55%,780.1MiB / 7.669GiB,9.93%,177MB / 283MB,0B / 45.3MB
2026-09-07T22:29:44.3562912Z,b70629ac2384,0.05%,44.8MiB / 7.669GiB,0.57%,37.8kB / 9.01kB,0B / 23.7MB
2026-09-07T22:29:44.3562912Z,148e0df0f1ec,1.37%,553.5MiB / 7.669GiB,7.05%,27.2MB / 23.5MB,0B / 68.4MB
2026-09-07T22:29:44.3562912Z,6ed2d36740fc,43.66%,189MiB / 7.669GiB,2.41%,98.6MB / 10.2MB,0B / 911MB
2026-09-07T22:29:44.3562912Z,9097845becb9,14.65%,983.1MiB / 7.669GiB,12.52%,291MB / 154MB,0B / 248MB
2026-09-07T22:29:57.2322054Z,7fa2ca4b9248,29.72%,19.09MiB / 7.669GiB,0.24%,5.71MB / 90.1MB,0B / 0B
2026-09-07T22:29:57.2322054Z,52a6f56b69db,12.50%,780.2MiB / 7.669GiB,9.94%,182MB / 292MB,0B / 45.3MB
2026-09-07T22:29:57.2322054Z,b70629ac2384,0.05%,44.93MiB / 7.669GiB,0.57%,37.8kB / 9.01kB,0B / 23.7MB
2026-09-07T22:29:57.2322054Z,148e0df0f1ec,0.82%,553.2MiB / 7.669GiB,7.04%,27.2MB / 23.5MB,0B / 68.4MB
2026-09-07T22:29:57.2322054Z,6ed2d36740fc,37.13%,189.4MiB / 7.669GiB,2.41%,102MB / 10.5MB,0B / 928MB
2026-09-07T22:29:57.2322054Z,9097845becb9,15.07%,984.8MiB / 7.669GiB,12.54%,301MB / 159MB,0B / 265MB
2026-09-07T22:30:10.0440353Z,7fa2ca4b9248,31.27%,18.89MiB / 7.669GiB,0.24%,5.95MB / 94MB,0B / 0B
2026-09-07T22:30:10.0440353Z,52a6f56b69db,12.76%,767.3MiB / 7.669GiB,9.77%,187MB / 302MB,0B / 45.3MB
2026-09-07T22:30:10.0440353Z,b70629ac2384,0.72%,45.59MiB / 7.669GiB,0.58%,37.8kB / 9.07kB,0B / 23.7MB
2026-09-07T22:30:10.0440353Z,148e0df0f1ec,1.18%,554.3MiB / 7.669GiB,7.06%,27.2MB / 23.5MB,0B / 68.4MB
2026-09-07T22:30:10.0440353Z,6ed2d36740fc,40.57%,190.4MiB / 7.669GiB,2.42%,106MB / 10.9MB,0B / 1GB
2026-09-07T22:30:10.0440353Z,9097845becb9,14.24%,989.5MiB / 7.669GiB,12.60%,310MB / 164MB,0B / 269MB
2026-09-07T22:30:22.8629011Z,7fa2ca4b9248,29.87%,18.78MiB / 7.669GiB,0.24%,6.18MB / 97.5MB,0B / 0B
2026-09-07T22:30:22.8629011Z,52a6f56b69db,12.92%,767.1MiB / 7.669GiB,9.77%,192MB / 312MB,0B / 45.3MB
2026-09-07T22:30:22.8629011Z,b70629ac2384,0.07%,45.94MiB / 7.669GiB,0.59%,37.9kB / 9.16kB,0B / 23.7MB
2026-09-07T22:30:22.8629011Z,148e0df0f1ec,0.84%,540MiB / 7.669GiB,6.88%,27.3MB / 23.6MB,0B / 68.5MB
2026-09-07T22:30:22.8629011Z,6ed2d36740fc,46.36%,191MiB / 7.669GiB,2.43%,109MB / 11.2MB,0B / 1.02GB
2026-09-07T22:30:22.8629011Z,9097845becb9,13.68%,991MiB / 7.669GiB,12.62%,320MB / 168MB,0B / 286MB
2026-09-07T22:30:35.7044010Z,7fa2ca4b9248,30.04%,19.41MiB / 7.669GiB,0.25%,6.45MB / 102MB,0B / 0B
2026-09-07T22:30:35.7044010Z,52a6f56b69db,11.60%,767.6MiB / 7.669GiB,9.77%,198MB / 322MB,0B / 45.4MB
2026-09-07T22:30:35.7044010Z,b70629ac2384,0.03%,45.13MiB / 7.669GiB,0.57%,38.1kB / 9.38kB,0B / 23.7MB
2026-09-07T22:30:35.7044010Z,148e0df0f1ec,0.84%,541MiB / 7.669GiB,6.89%,27.3MB / 23.6MB,0B / 68.5MB
2026-09-07T22:30:35.7044010Z,6ed2d36740fc,32.78%,190.9MiB / 7.669GiB,2.43%,113MB / 11.6MB,0B / 1.07GB
2026-09-07T22:30:35.7044010Z,9097845becb9,13.10%,993.3MiB / 7.669GiB,12.65%,330MB / 174MB,0B / 290MB
2026-09-07T22:30:48.4935387Z,7fa2ca4b9248,30.79%,19.37MiB / 7.669GiB,0.25%,6.67MB / 105MB,0B / 0B
2026-09-07T22:30:48.4935387Z,52a6f56b69db,11.13%,767.6MiB / 7.669GiB,9.77%,202MB / 330MB,0B / 45.4MB
2026-09-07T22:30:48.4935387Z,b70629ac2384,0.09%,44.6MiB / 7.669GiB,0.57%,38.1kB / 9.38kB,0B / 23.7MB
2026-09-07T22:30:48.4935387Z,148e0df0f1ec,1.83%,540.8MiB / 7.669GiB,6.89%,27.4MB / 23.6MB,0B / 68.5MB
2026-09-07T22:30:48.4935387Z,6ed2d36740fc,40.43%,192MiB / 7.669GiB,2.44%,117MB / 12MB,0B / 1.12GB
2026-09-07T22:30:48.4935387Z,9097845becb9,14.06%,995.6MiB / 7.669GiB,12.68%,340MB / 179MB,0B / 307MB
2026-09-07T22:31:01.2828131Z,7fa2ca4b9248,30.20%,18.88MiB / 7.669GiB,0.24%,6.92MB / 109MB,0B / 0B
2026-09-07T22:31:01.2828131Z,52a6f56b69db,12.88%,767.2MiB / 7.669GiB,9.77%,208MB / 341MB,0B / 45.4MB
2026-09-07T22:31:01.2828131Z,b70629ac2384,0.06%,45.49MiB / 7.669GiB,0.58%,38.1kB / 9.38kB,0B / 23.7MB
2026-09-07T22:31:01.2828131Z,148e0df0f1ec,0.86%,541.3MiB / 7.669GiB,6.89%,27.4MB / 23.6MB,0B / 68.5MB
2026-09-07T22:31:01.2828131Z,6ed2d36740fc,35.67%,192.2MiB / 7.669GiB,2.45%,120MB / 12.4MB,0B / 1.15GB
2026-09-07T22:31:01.2828131Z,9097845becb9,15.10%,996.5MiB / 7.669GiB,12.69%,350MB / 184MB,0B / 307MB
2026-09-07T22:31:14.1890457Z,7fa2ca4b9248,30.19%,19.31MiB / 7.669GiB,0.25%,7.18MB / 113MB,0B / 0B
2026-09-07T22:31:14.1890457Z,52a6f56b69db,13.59%,761.4MiB / 7.669GiB,9.70%,213MB / 351MB,0B / 45.4MB
2026-09-07T22:31:14.1890457Z,b70629ac2384,0.05%,45MiB / 7.669GiB,0.57%,38.1kB / 9.38kB,0B / 23.7MB
