timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T22:15:36.1199410Z,3fee1113b794,7.68%,17.69MiB / 7.669GiB,0.23%,683kB / 3.65MB,0B / 0B
2026-09-07T22:15:36.1199410Z,52a6f56b69db,6.46%,733.8MiB / 7.669GiB,9.34%,31.7MB / 15.4MB,0B / 44.7MB
2026-09-07T22:15:36.1199410Z,b70629ac2384,0.62%,45.82MiB / 7.669GiB,0.58%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:15:36.1199410Z,148e0df0f1ec,0.93%,530.2MiB / 7.669GiB,6.75%,24.1MB / 22.7MB,0B / 67.1MB
2026-09-07T22:15:36.1199410Z,6ed2d36740fc,4.50%,62.02MiB / 7.669GiB,0.79%,3.67MB / 458kB,0B / 107MB
2026-09-07T22:15:36.1199410Z,9097845becb9,8.51%,599MiB / 7.669GiB,7.63%,14.8MB / 9.7MB,0B / 16.9MB
2026-09-07T22:15:48.9321611Z,3fee1113b794,7.88%,17.89MiB / 7.669GiB,0.23%,769kB / 4.12MB,0B / 0B
2026-09-07T22:15:48.9321611Z,52a6f56b69db,5.80%,740.8MiB / 7.669GiB,9.43%,32.5MB / 16.8MB,0B / 44.7MB
2026-09-07T22:15:48.9321611Z,b70629ac2384,0.13%,46.11MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:15:48.9321611Z,148e0df0f1ec,0.98%,529.4MiB / 7.669GiB,6.74%,24.2MB / 22.8MB,0B / 67.1MB
2026-09-07T22:15:48.9321611Z,6ed2d36740fc,3.95%,63.13MiB / 7.669GiB,0.80%,4.02MB / 495kB,0B / 109MB
2026-09-07T22:15:48.9321611Z,9097845becb9,8.14%,634.7MiB / 7.669GiB,8.08%,16.2MB / 10.6MB,0B / 17.1MB
2026-09-07T22:16:01.6989022Z,3fee1113b794,8.00%,18.47MiB / 7.669GiB,0.24%,870kB / 4.67MB,0B / 0B
2026-09-07T22:16:01.6989022Z,52a6f56b69db,6.66%,741.2MiB / 7.669GiB,9.44%,33.4MB / 18.1MB,0B / 44.8MB
2026-09-07T22:16:01.6989022Z,b70629ac2384,0.04%,46.05MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:16:01.6989022Z,148e0df0f1ec,1.03%,529.5MiB / 7.669GiB,6.74%,24.2MB / 22.8MB,0B / 67.1MB
2026-09-07T22:16:01.6989022Z,6ed2d36740fc,6.43%,63.73MiB / 7.669GiB,0.81%,4.41MB / 539kB,0B / 113MB
2026-09-07T22:16:01.6989022Z,9097845becb9,8.38%,672.8MiB / 7.669GiB,8.57%,17.7MB / 11.5MB,0B / 19.6MB
2026-09-07T22:16:14.4715143Z,3fee1113b794,7.61%,18.01MiB / 7.669GiB,0.23%,965kB / 5.18MB,0B / 0B
2026-09-07T22:16:14.4715143Z,52a6f56b69db,7.67%,746.4MiB / 7.669GiB,9.50%,34.2MB / 19.3MB,0B / 44.8MB
2026-09-07T22:16:14.4715143Z,b70629ac2384,0.10%,45.54MiB / 7.669GiB,0.58%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:16:14.4715143Z,148e0df0f1ec,2.50%,530.7MiB / 7.669GiB,6.76%,24.3MB / 22.8MB,0B / 67.2MB
2026-09-07T22:16:14.4715143Z,6ed2d36740fc,5.29%,64.02MiB / 7.669GiB,0.82%,4.78MB / 578kB,0B / 115MB
2026-09-07T22:16:14.4715143Z,9097845becb9,36.92%,727MiB / 7.669GiB,9.26%,19.1MB / 12.4MB,0B / 19.8MB
2026-09-07T22:16:27.3102889Z,3fee1113b794,8.29%,17.32MiB / 7.669GiB,0.22%,1.05MB / 5.65MB,0B / 0B
2026-09-07T22:16:27.3102889Z,52a6f56b69db,7.15%,746.1MiB / 7.669GiB,9.50%,35MB / 20.6MB,0B / 44.8MB
2026-09-07T22:16:27.3102889Z,b70629ac2384,0.65%,46.66MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:16:27.3102889Z,148e0df0f1ec,1.00%,529.9MiB / 7.669GiB,6.75%,24.4MB / 22.8MB,0B / 67.2MB
2026-09-07T22:16:27.3102889Z,6ed2d36740fc,4.94%,64.97MiB / 7.669GiB,0.83%,5.15MB / 618kB,0B / 117MB
2026-09-07T22:16:27.3102889Z,9097845becb9,7.80%,745.9MiB / 7.669GiB,9.50%,20.5MB / 13.3MB,0B / 21.9MB
2026-09-07T22:16:40.1122478Z,3fee1113b794,8.67%,18.09MiB / 7.669GiB,0.23%,1.15MB / 6.2MB,0B / 0B
2026-09-07T22:16:40.1122478Z,52a6f56b69db,6.69%,735.4MiB / 7.669GiB,9.36%,35.8MB / 21.9MB,0B / 44.8MB
2026-09-07T22:16:40.1122478Z,b70629ac2384,0.08%,45.2MiB / 7.669GiB,0.58%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:16:40.1122478Z,148e0df0f1ec,1.30%,529.8MiB / 7.669GiB,6.75%,24.4MB / 22.8MB,0B / 67.2MB
2026-09-07T22:16:40.1122478Z,6ed2d36740fc,5.23%,65.05MiB / 7.669GiB,0.83%,5.51MB / 658kB,0B / 118MB
2026-09-07T22:16:40.1122478Z,9097845becb9,176.73%,861.6MiB / 7.669GiB,10.97%,21.9MB / 14.2MB,0B / 22.7MB
2026-09-07T22:16:52.9489062Z,3fee1113b794,7.93%,17.84MiB / 7.669GiB,0.23%,1.24MB / 6.67MB,0B / 0B
2026-09-07T22:16:52.9489062Z,52a6f56b69db,5.96%,745MiB / 7.669GiB,9.49%,36.7MB / 23.4MB,0B / 44.8MB
2026-09-07T22:16:52.9489062Z,b70629ac2384,0.04%,45.43MiB / 7.669GiB,0.58%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:16:52.9489062Z,148e0df0f1ec,0.98%,529.3MiB / 7.669GiB,6.74%,24.4MB / 22.8MB,0B / 67.2MB
2026-09-07T22:16:52.9489062Z,6ed2d36740fc,4.74%,66.6MiB / 7.669GiB,0.85%,5.89MB / 698kB,0B / 121MB
2026-09-07T22:16:52.9489062Z,9097845becb9,7.17%,790.8MiB / 7.669GiB,10.07%,23.3MB / 15.1MB,0B / 24.3MB
2026-09-07T22:17:05.7617477Z,3fee1113b794,7.75%,17.72MiB / 7.669GiB,0.23%,1.34MB / 7.22MB,0B / 0B
2026-09-07T22:17:05.7617477Z,52a6f56b69db,6.01%,746.2MiB / 7.669GiB,9.50%,37.6MB / 24.6MB,0B / 44.8MB
2026-09-07T22:17:05.7617477Z,b70629ac2384,4.15%,46.34MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:17:05.7617477Z,148e0df0f1ec,0.94%,530.1MiB / 7.669GiB,6.75%,24.5MB / 22.8MB,0B / 67.2MB
2026-09-07T22:17:05.7617477Z,6ed2d36740fc,4.16%,67.08MiB / 7.669GiB,0.85%,6.25MB / 737kB,0B / 123MB
2026-09-07T22:17:05.7617477Z,9097845becb9,7.73%,789.9MiB / 7.669GiB,10.06%,24.6MB / 15.9MB,0B / 25.6MB
2026-09-07T22:17:18.5540812Z,3fee1113b794,7.35%,18.04MiB / 7.669GiB,0.23%,1.44MB / 7.73MB,0B / 0B
2026-09-07T22:17:18.5540812Z,52a6f56b69db,5.87%,742MiB / 7.669GiB,9.45%,38.4MB / 26MB,0B / 44.8MB
2026-09-07T22:17:18.5540812Z,b70629ac2384,0.11%,46.43MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:17:18.5540812Z,148e0df0f1ec,0.75%,528.7MiB / 7.669GiB,6.73%,24.6MB / 22.8MB,0B / 67.3MB
2026-09-07T22:17:18.5540812Z,6ed2d36740fc,4.59%,67.17MiB / 7.669GiB,0.86%,6.61MB / 776kB,0B / 125MB
2026-09-07T22:17:18.5540812Z,9097845becb9,7.43%,790.6MiB / 7.669GiB,10.07%,26.1MB / 16.8MB,0B / 25.7MB
2026-09-07T22:17:31.3293656Z,3fee1113b794,7.76%,18.22MiB / 7.669GiB,0.23%,1.53MB / 8.19MB,0B / 0B
2026-09-07T22:17:31.3293656Z,52a6f56b69db,5.78%,742.5MiB / 7.669GiB,9.46%,39.2MB / 27.3MB,0B / 44.8MB
2026-09-07T22:17:31.3293656Z,b70629ac2384,0.04%,46.12MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:17:31.3293656Z,148e0df0f1ec,1.00%,531.8MiB / 7.669GiB,6.77%,24.6MB / 22.9MB,0B / 67.3MB
2026-09-07T22:17:31.3293656Z,6ed2d36740fc,5.08%,67.74MiB / 7.669GiB,0.86%,6.98MB / 815kB,0B / 126MB
2026-09-07T22:17:31.3293656Z,9097845becb9,7.20%,792MiB / 7.669GiB,10.09%,27.5MB / 17.7MB,0B / 27.3MB
2026-09-07T22:17:44.0421068Z,3fee1113b794,8.47%,18.08MiB / 7.669GiB,0.23%,1.63MB / 8.74MB,0B / 0B
2026-09-07T22:17:44.0421068Z,52a6f56b69db,7.32%,741.9MiB / 7.669GiB,9.45%,40MB / 28.5MB,0B / 44.8MB
2026-09-07T22:17:44.0421068Z,b70629ac2384,0.04%,45.85MiB / 7.669GiB,0.58%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:17:44.0421068Z,148e0df0f1ec,1.63%,520.5MiB / 7.669GiB,6.63%,24.7MB / 22.9MB,0B / 67.3MB
2026-09-07T22:17:44.0421068Z,6ed2d36740fc,4.50%,68.54MiB / 7.669GiB,0.87%,7.37MB / 857kB,0B / 129MB
2026-09-07T22:17:44.0421068Z,9097845becb9,8.96%,793.7MiB / 7.669GiB,10.11%,28.9MB / 18.6MB,0B / 28.3MB
2026-09-07T22:17:56.8197209Z,3fee1113b794,7.60%,18.51MiB / 7.669GiB,0.24%,1.72MB / 9.25MB,0B / 0B
2026-09-07T22:17:56.8197209Z,52a6f56b69db,5.97%,745.9MiB / 7.669GiB,9.50%,40.8MB / 29.8MB,0B / 44.8MB
2026-09-07T22:17:56.8197209Z,b70629ac2384,0.62%,46.18MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:17:56.8197209Z,148e0df0f1ec,0.96%,520.5MiB / 7.669GiB,6.63%,24.7MB / 22.9MB,0B / 67.3MB
2026-09-07T22:17:56.8197209Z,6ed2d36740fc,4.58%,69.23MiB / 7.669GiB,0.88%,7.74MB / 897kB,0B / 131MB
2026-09-07T22:17:56.8197209Z,9097845becb9,7.26%,793MiB / 7.669GiB,10.10%,30.3MB / 19.5MB,0B / 29.9MB
2026-09-07T22:18:09.6702091Z,3fee1113b794,7.89%,18.38MiB / 7.669GiB,0.23%,1.81MB / 9.72MB,0B / 0B
2026-09-07T22:18:09.6702091Z,52a6f56b69db,6.28%,746.5MiB / 7.669GiB,9.51%,41.7MB / 31.2MB,0B / 44.8MB
2026-09-07T22:18:09.6702091Z,b70629ac2384,0.03%,46.51MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:18:09.6702091Z,148e0df0f1ec,1.72%,520.1MiB / 7.669GiB,6.62%,24.7MB / 22.9MB,0B / 67.3MB
2026-09-07T22:18:09.6702091Z,6ed2d36740fc,5.16%,69.39MiB / 7.669GiB,0.88%,8.11MB / 937kB,0B / 133MB
2026-09-07T22:18:09.6702091Z,9097845becb9,7.82%,793.7MiB / 7.669GiB,10.11%,31.6MB / 20.3MB,0B / 31MB
2026-09-07T22:18:22.4778893Z,3fee1113b794,7.90%,18.98MiB / 7.669GiB,0.24%,1.91MB / 10.3MB,0B / 0B
2026-09-07T22:18:22.4778893Z,52a6f56b69db,6.08%,740.4MiB / 7.669GiB,9.43%,42.5MB / 32.4MB,0B / 44.8MB
2026-09-07T22:18:22.4778893Z,b70629ac2384,0.11%,45.6MiB / 7.669GiB,0.58%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:18:22.4778893Z,148e0df0f1ec,0.94%,520.6MiB / 7.669GiB,6.63%,24.8MB / 22.9MB,0B / 67.4MB
2026-09-07T22:18:22.4778893Z,6ed2d36740fc,6.66%,70.73MiB / 7.669GiB,0.90%,8.48MB / 977kB,0B / 135MB
2026-09-07T22:18:22.4778893Z,9097845becb9,7.65%,794.1MiB / 7.669GiB,10.11%,33MB / 21.1MB,0B / 32.6MB
2026-09-07T22:18:35.3323796Z,3fee1113b794,7.01%,18.36MiB / 7.669GiB,0.23%,2MB / 10.8MB,0B / 0B
2026-09-07T22:18:35.3323796Z,52a6f56b69db,5.52%,739MiB / 7.669GiB,9.41%,43.4MB / 33.8MB,0B / 44.9MB
2026-09-07T22:18:35.3323796Z,b70629ac2384,0.63%,45.98MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:18:35.3323796Z,148e0df0f1ec,1.37%,519.5MiB / 7.669GiB,6.62%,24.8MB / 22.9MB,0B / 67.4MB
2026-09-07T22:18:35.3323796Z,6ed2d36740fc,4.59%,70.9MiB / 7.669GiB,0.90%,8.85MB / 1.02MB,0B / 136MB
2026-09-07T22:18:35.3323796Z,9097845becb9,54.54%,794.4MiB / 7.669GiB,10.12%,34.5MB / 22.1MB,0B / 33.8MB
2026-09-07T22:18:48.1467215Z,3fee1113b794,7.71%,17.8MiB / 7.669GiB,0.23%,2.09MB / 11.2MB,0B / 0B
2026-09-07T22:18:48.1467215Z,52a6f56b69db,6.35%,739.5MiB / 7.669GiB,9.42%,44.2MB / 35.1MB,0B / 44.9MB
2026-09-07T22:18:48.1467215Z,b70629ac2384,0.12%,46.49MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:18:48.1467215Z,148e0df0f1ec,0.98%,520.6MiB / 7.669GiB,6.63%,24.9MB / 22.9MB,0B / 67.5MB
2026-09-07T22:18:48.1467215Z,6ed2d36740fc,4.55%,71.57MiB / 7.669GiB,0.91%,9.21MB / 1.06MB,0B / 139MB
2026-09-07T22:18:48.1467215Z,9097845becb9,7.47%,797.4MiB / 7.669GiB,10.16%,35.9MB / 23MB,0B / 34MB
2026-09-07T22:19:00.9764425Z,3fee1113b794,7.73%,17.72MiB / 7.669GiB,0.23%,2.19MB / 11.8MB,0B / 0B
2026-09-07T22:19:00.9764425Z,52a6f56b69db,6.17%,739.5MiB / 7.669GiB,9.42%,45MB / 36.3MB,0B / 44.9MB
2026-09-07T22:19:00.9764425Z,b70629ac2384,0.06%,46.02MiB / 7.669GiB,0.59%,26.8kB / 6.08kB,0B / 23.5MB
2026-09-07T22:19:00.9764425Z,148e0df0f1ec,1.03%,520.7MiB / 7.669GiB,6.63%,25MB / 22.9MB,0B / 67.5MB
2026-09-07T22:19:00.9764425Z,6ed2d36740fc,0.96%,72.51MiB / 7.669GiB,0.92%,9.58MB / 1.1MB,0B / 141MB
2026-09-07T22:19:00.9764425Z,9097845becb9,7.74%,795.2MiB / 7.669GiB,10.13%,37.2MB / 23.8MB,0B / 35.5MB
2026-09-07T22:19:13.8119770Z,3fee1113b794,8.60%,17.15MiB / 7.669GiB,0.22%,2.29MB / 12.3MB,0B / 0B
