timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T21:47:05.4109636Z,4c260e843873,16.20%,1.008GiB / 7.669GiB,13.15%,346MB / 180MB,167MB / 302MB
2026-09-07T21:47:18.3247170Z,a6276b118c81,31.09%,20.52MiB / 7.669GiB,0.26%,7.03MB / 113MB,0B / 0B
2026-09-07T21:47:18.3247170Z,f0ca9beaee79,14.93%,784.4MiB / 7.669GiB,9.99%,209MB / 347MB,20.4MB / 45.6MB
2026-09-07T21:47:18.3247170Z,7015ccbd4117,0.03%,54.93MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:47:18.3247170Z,780cf24df99c,0.90%,629.9MiB / 7.669GiB,8.02%,26.8MB / 23.5MB,148MB / 68MB
2026-09-07T21:47:18.3247170Z,d6e0c9f9bb0e,39.70%,217.5MiB / 7.669GiB,2.77%,123MB / 12.6MB,69.7MB / 1.17GB
2026-09-07T21:47:18.3247170Z,4c260e843873,100.57%,1.048GiB / 7.669GiB,13.67%,357MB / 185MB,167MB / 315MB
2026-09-07T21:47:31.1799709Z,a6276b118c81,32.19%,20.67MiB / 7.669GiB,0.26%,7.27MB / 117MB,0B / 0B
2026-09-07T21:47:31.1799709Z,f0ca9beaee79,13.36%,784.5MiB / 7.669GiB,9.99%,214MB / 356MB,20.4MB / 45.6MB
2026-09-07T21:47:31.1799709Z,7015ccbd4117,0.06%,54.41MiB / 7.669GiB,0.69%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:47:31.1799709Z,780cf24df99c,0.95%,617.1MiB / 7.669GiB,7.86%,26.8MB / 23.5MB,148MB / 68MB
2026-09-07T21:47:31.1799709Z,d6e0c9f9bb0e,52.16%,218.1MiB / 7.669GiB,2.78%,127MB / 13MB,69.7MB / 1.2GB
2026-09-07T21:47:31.1799709Z,4c260e843873,171.63%,1.056GiB / 7.669GiB,13.77%,366MB / 190MB,167MB / 323MB
2026-09-07T21:47:44.1030759Z,a6276b118c81,33.62%,20.63MiB / 7.669GiB,0.26%,7.5MB / 120MB,0B / 0B
2026-09-07T21:47:44.1030759Z,f0ca9beaee79,12.69%,796.2MiB / 7.669GiB,10.14%,220MB / 366MB,20.4MB / 45.7MB
2026-09-07T21:47:44.1030759Z,7015ccbd4117,0.50%,54.31MiB / 7.669GiB,0.69%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:47:44.1030759Z,780cf24df99c,1.29%,618.7MiB / 7.669GiB,7.88%,26.9MB / 23.6MB,148MB / 68MB
2026-09-07T21:47:44.1030759Z,d6e0c9f9bb0e,58.48%,217.9MiB / 7.669GiB,2.77%,130MB / 13.3MB,69.7MB / 1.23GB
2026-09-07T21:47:44.1030759Z,4c260e843873,16.24%,1.011GiB / 7.669GiB,13.19%,377MB / 195MB,167MB / 336MB
2026-09-07T21:47:57.0445613Z,a6276b118c81,37.83%,20.09MiB / 7.669GiB,0.26%,7.76MB / 125MB,0B / 0B
2026-09-07T21:47:57.0445613Z,f0ca9beaee79,15.60%,796.6MiB / 7.669GiB,10.14%,225MB / 376MB,20.4MB / 45.7MB
2026-09-07T21:47:57.0445613Z,7015ccbd4117,0.04%,54.28MiB / 7.669GiB,0.69%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:47:57.0445613Z,780cf24df99c,0.84%,619.3MiB / 7.669GiB,7.89%,26.9MB / 23.6MB,148MB / 68.1MB
2026-09-07T21:47:57.0445613Z,d6e0c9f9bb0e,53.96%,218MiB / 7.669GiB,2.78%,134MB / 13.7MB,69.7MB / 1.27GB
2026-09-07T21:47:57.0445613Z,4c260e843873,19.12%,1.013GiB / 7.669GiB,13.22%,387MB / 200MB,167MB / 345MB
2026-09-07T21:48:09.9771445Z,a6276b118c81,27.22%,20.57MiB / 7.669GiB,0.26%,7.99MB / 129MB,0B / 0B
2026-09-07T21:48:09.9771445Z,f0ca9beaee79,9.90%,796.2MiB / 7.669GiB,10.14%,230MB / 386MB,20.4MB / 45.7MB
2026-09-07T21:48:09.9771445Z,7015ccbd4117,0.05%,54.29MiB / 7.669GiB,0.69%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:48:09.9771445Z,780cf24df99c,0.82%,619.1MiB / 7.669GiB,7.88%,27MB / 23.6MB,148MB / 68.1MB
2026-09-07T21:48:09.9771445Z,d6e0c9f9bb0e,40.44%,219.5MiB / 7.669GiB,2.79%,138MB / 14.1MB,69.7MB / 1.32GB
2026-09-07T21:48:09.9771445Z,4c260e843873,12.07%,1.019GiB / 7.669GiB,13.28%,397MB / 205MB,167MB / 349MB
2026-09-07T21:48:22.9149799Z,a6276b118c81,27.79%,20.62MiB / 7.669GiB,0.26%,8.23MB / 132MB,0B / 0B
2026-09-07T21:48:22.9149799Z,f0ca9beaee79,13.11%,796.6MiB / 7.669GiB,10.14%,235MB / 395MB,20.4MB / 45.7MB
2026-09-07T21:48:22.9149799Z,7015ccbd4117,0.62%,55.95MiB / 7.669GiB,0.71%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:48:22.9149799Z,780cf24df99c,0.85%,617.5MiB / 7.669GiB,7.86%,27MB / 23.6MB,148MB / 68.1MB
2026-09-07T21:48:22.9149799Z,d6e0c9f9bb0e,34.85%,219.9MiB / 7.669GiB,2.80%,142MB / 14.5MB,69.7MB / 1.35GB
2026-09-07T21:48:22.9149799Z,4c260e843873,15.74%,1.02GiB / 7.669GiB,13.30%,406MB / 210MB,167MB / 349MB
2026-09-07T21:48:35.7974211Z,a6276b118c81,30.70%,20.53MiB / 7.669GiB,0.26%,8.46MB / 136MB,0B / 0B
2026-09-07T21:48:35.7974211Z,f0ca9beaee79,15.64%,796.4MiB / 7.669GiB,10.14%,240MB / 405MB,20.4MB / 45.7MB
2026-09-07T21:48:35.7974211Z,7015ccbd4117,0.09%,54.76MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:48:35.7974211Z,780cf24df99c,1.38%,618.3MiB / 7.669GiB,7.87%,27MB / 23.6MB,148MB / 68.1MB
2026-09-07T21:48:35.7974211Z,d6e0c9f9bb0e,33.11%,231.2MiB / 7.669GiB,2.94%,145MB / 14.8MB,69.7MB / 1.37GB
2026-09-07T21:48:35.7974211Z,4c260e843873,16.85%,1.022GiB / 7.669GiB,13.32%,417MB / 215MB,167MB / 370MB
2026-09-07T21:48:48.6763039Z,a6276b118c81,29.05%,20.56MiB / 7.669GiB,0.26%,8.73MB / 140MB,0B / 0B
2026-09-07T21:48:48.6763039Z,f0ca9beaee79,12.95%,796.6MiB / 7.669GiB,10.14%,245MB / 415MB,20.4MB / 45.7MB
2026-09-07T21:48:48.6763039Z,7015ccbd4117,0.14%,54.75MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:48:48.6763039Z,780cf24df99c,4.09%,608MiB / 7.669GiB,7.74%,27.1MB / 23.6MB,148MB / 68.1MB
2026-09-07T21:48:48.6763039Z,d6e0c9f9bb0e,43.77%,231.9MiB / 7.669GiB,2.95%,149MB / 15.2MB,69.7MB / 1.42GB
2026-09-07T21:48:48.6763039Z,4c260e843873,15.32%,1.023GiB / 7.669GiB,13.34%,427MB / 220MB,167MB / 371MB
2026-09-07T21:49:01.5379763Z,a6276b118c81,27.79%,20.54MiB / 7.669GiB,0.26%,8.94MB / 144MB,0B / 0B
2026-09-07T21:49:01.5379763Z,f0ca9beaee79,13.36%,796.7MiB / 7.669GiB,10.15%,250MB / 424MB,20.4MB / 45.7MB
2026-09-07T21:49:01.5379763Z,7015ccbd4117,0.06%,54.36MiB / 7.669GiB,0.69%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:49:01.5379763Z,780cf24df99c,0.89%,607.7MiB / 7.669GiB,7.74%,27.1MB / 23.6MB,148MB / 68.1MB
2026-09-07T21:49:01.5379763Z,d6e0c9f9bb0e,50.08%,235.1MiB / 7.669GiB,2.99%,153MB / 15.6MB,69.7MB / 1.46GB
2026-09-07T21:49:01.5379763Z,4c260e843873,16.04%,1.024GiB / 7.669GiB,13.35%,436MB / 224MB,167MB / 394MB
2026-09-07T21:49:14.4297358Z,a6276b118c81,30.51%,20.19MiB / 7.669GiB,0.26%,9.17MB / 148MB,0B / 0B
2026-09-07T21:49:14.4297358Z,f0ca9beaee79,12.32%,782.7MiB / 7.669GiB,9.97%,255MB / 434MB,20.4MB / 45.7MB
2026-09-07T21:49:14.4297358Z,7015ccbd4117,0.04%,54.69MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:49:14.4297358Z,780cf24df99c,1.18%,608.7MiB / 7.669GiB,7.75%,27.2MB / 23.6MB,148MB / 68.1MB
2026-09-07T21:49:14.4297358Z,d6e0c9f9bb0e,52.56%,232.5MiB / 7.669GiB,2.96%,156MB / 15.9MB,69.7MB / 1.5GB
2026-09-07T21:49:14.4297358Z,4c260e843873,15.35%,1.027GiB / 7.669GiB,13.39%,446MB / 229MB,167MB / 394MB
2026-09-07T21:49:27.3261190Z,a6276b118c81,27.11%,21.03MiB / 7.669GiB,0.27%,9.42MB / 152MB,0B / 0B
2026-09-07T21:49:27.3261190Z,f0ca9beaee79,11.75%,783.6MiB / 7.669GiB,9.98%,259MB / 443MB,20.4MB / 45.7MB
2026-09-07T21:49:27.3261190Z,7015ccbd4117,0.04%,54.71MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:49:27.3261190Z,780cf24df99c,0.85%,608.4MiB / 7.669GiB,7.75%,27.2MB / 23.6MB,148MB / 68.1MB
2026-09-07T21:49:27.3261190Z,d6e0c9f9bb0e,47.58%,233.2MiB / 7.669GiB,2.97%,160MB / 16.3MB,69.7MB / 1.54GB
2026-09-07T21:49:27.3261190Z,4c260e843873,14.29%,1.029GiB / 7.669GiB,13.41%,456MB / 234MB,167MB / 415MB
2026-09-07T21:49:40.2548196Z,a6276b118c81,32.04%,20.69MiB / 7.669GiB,0.26%,9.66MB / 156MB,0B / 0B
2026-09-07T21:49:40.2548196Z,f0ca9beaee79,15.01%,783.2MiB / 7.669GiB,9.97%,265MB / 453MB,20.4MB / 45.7MB
2026-09-07T21:49:40.2548196Z,7015ccbd4117,0.09%,54.6MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:49:40.2548196Z,780cf24df99c,0.96%,609.2MiB / 7.669GiB,7.76%,27.3MB / 23.7MB,148MB / 68.2MB
2026-09-07T21:49:40.2548196Z,d6e0c9f9bb0e,35.50%,239.5MiB / 7.669GiB,3.05%,164MB / 16.7MB,69.7MB / 1.58GB
2026-09-07T21:49:40.2548196Z,4c260e843873,16.21%,1.03GiB / 7.669GiB,13.43%,465MB / 239MB,167MB / 415MB
2026-09-07T21:49:53.1440941Z,a6276b118c81,38.90%,21.17MiB / 7.669GiB,0.27%,9.93MB / 160MB,0B / 0B
2026-09-07T21:49:53.1440941Z,f0ca9beaee79,13.81%,783MiB / 7.669GiB,9.97%,269MB / 462MB,20.4MB / 45.7MB
2026-09-07T21:49:53.1440941Z,7015ccbd4117,0.73%,54.54MiB / 7.669GiB,0.69%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:49:53.1440941Z,780cf24df99c,0.91%,609MiB / 7.669GiB,7.75%,27.3MB / 23.7MB,148MB / 68.2MB
2026-09-07T21:49:53.1440941Z,d6e0c9f9bb0e,56.42%,239.1MiB / 7.669GiB,3.04%,167MB / 17.1MB,69.7MB / 1.6GB
2026-09-07T21:49:53.1440941Z,4c260e843873,187.79%,1.102GiB / 7.669GiB,14.37%,476MB / 244MB,167MB / 427MB
2026-09-07T21:50:06.0239797Z,a6276b118c81,28.55%,20.21MiB / 7.669GiB,0.26%,10.2MB / 164MB,0B / 0B
2026-09-07T21:50:06.0239797Z,f0ca9beaee79,12.08%,783.3MiB / 7.669GiB,9.98%,275MB / 473MB,20.4MB / 45.7MB
2026-09-07T21:50:06.0239797Z,7015ccbd4117,0.11%,54.68MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:50:06.0239797Z,780cf24df99c,0.81%,609.3MiB / 7.669GiB,7.76%,27.3MB / 23.7MB,148MB / 68.2MB
2026-09-07T21:50:06.0239797Z,d6e0c9f9bb0e,50.95%,239.9MiB / 7.669GiB,3.06%,171MB / 17.4MB,69.7MB / 1.64GB
2026-09-07T21:50:06.0239797Z,4c260e843873,14.70%,1.034GiB / 7.669GiB,13.48%,486MB / 249MB,167MB / 428MB
2026-09-07T21:50:18.9391728Z,a6276b118c81,30.38%,20.57MiB / 7.669GiB,0.26%,10.4MB / 167MB,0B / 0B
2026-09-07T21:50:18.9391728Z,f0ca9beaee79,12.78%,777.4MiB / 7.669GiB,9.90%,280MB / 483MB,20.4MB / 45.8MB
2026-09-07T21:50:18.9391728Z,7015ccbd4117,0.08%,54.81MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:50:18.9391728Z,780cf24df99c,1.79%,610MiB / 7.669GiB,7.77%,27.4MB / 23.7MB,148MB / 68.2MB
2026-09-07T21:50:18.9391728Z,d6e0c9f9bb0e,51.37%,240.3MiB / 7.669GiB,3.06%,174MB / 17.8MB,69.7MB / 1.68GB
2026-09-07T21:50:18.9391728Z,4c260e843873,15.67%,1.035GiB / 7.669GiB,13.50%,496MB / 254MB,167MB / 441MB
2026-09-07T21:50:31.8516506Z,a6276b118c81,30.15%,20.71MiB / 7.669GiB,0.26%,10.6MB / 171MB,0B / 0B
2026-09-07T21:50:31.8516506Z,f0ca9beaee79,5.48%,777.4MiB / 7.669GiB,9.90%,284MB / 492MB,20.4MB / 45.8MB
2026-09-07T21:50:31.8516506Z,7015ccbd4117,0.05%,54.61MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:50:31.8516506Z,780cf24df99c,0.76%,609.4MiB / 7.669GiB,7.76%,27.4MB / 23.7MB,148MB / 68.2MB
2026-09-07T21:50:31.8516506Z,d6e0c9f9bb0e,19.24%,261.7MiB / 7.669GiB,3.33%,178MB / 18.1MB,69.7MB / 1.7GB
2026-09-07T21:50:31.8516506Z,4c260e843873,8.51%,1.037GiB / 7.669GiB,13.52%,505MB / 258MB,167MB / 453MB
2026-09-07T21:50:44.8129212Z,a6276b118c81,30.22%,20.8MiB / 7.669GiB,0.26%,10.9MB / 175MB,0B / 0B
2026-09-07T21:50:44.8129212Z,f0ca9beaee79,9.27%,778.6MiB / 7.669GiB,9.91%,290MB / 502MB,20.4MB / 45.8MB
2026-09-07T21:50:44.8129212Z,7015ccbd4117,1.31%,55.32MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:50:44.8129212Z,780cf24df99c,1.26%,610.1MiB / 7.669GiB,7.77%,27.5MB / 23.7MB,148MB / 68.2MB
2026-09-07T21:50:44.8129212Z,d6e0c9f9bb0e,31.85%,262.3MiB / 7.669GiB,3.34%,182MB / 18.5MB,69.7MB / 1.74GB
2026-09-07T21:50:44.8129212Z,4c260e843873,12.13%,1.038GiB / 7.669GiB,13.54%,515MB / 263MB,167MB / 461MB
2026-09-07T21:50:57.7571457Z,a6276b118c81,28.13%,20.91MiB / 7.669GiB,0.27%,11.2MB / 179MB,0B / 0B
2026-09-07T21:50:57.7571457Z,f0ca9beaee79,12.84%,777.7MiB / 7.669GiB,9.90%,295MB / 512MB,20.4MB / 45.8MB
2026-09-07T21:50:57.7571457Z,7015ccbd4117,0.05%,54.6MiB / 7.669GiB,0.70%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:50:57.7571457Z,780cf24df99c,0.87%,610.1MiB / 7.669GiB,7.77%,27.5MB / 23.7MB,148MB / 68.2MB
2026-09-07T21:50:57.7571457Z,d6e0c9f9bb0e,52.06%,263.2MiB / 7.669GiB,3.35%,185MB / 18.9MB,69.7MB / 1.78GB
2026-09-07T21:50:57.7571457Z,4c260e843873,16.39%,1.044GiB / 7.669GiB,13.61%,526MB / 268MB,167MB / 470MB
2026-09-07T21:51:10.6409810Z,f0ca9beaee79,1.61%,779.8MiB / 7.669GiB,9.93%,298MB / 517MB,20.4MB / 47.3MB
2026-09-07T21:51:10.6409810Z,7015ccbd4117,0.04%,53.87MiB / 7.669GiB,0.69%,38kB / 9.63kB,194MB / 23.6MB
2026-09-07T21:51:10.6409810Z,780cf24df99c,0.86%,611.6MiB / 7.669GiB,7.79%,27.5MB / 23.7MB,148MB / 68.3MB
2026-09-07T21:51:10.6409810Z,d6e0c9f9bb0e,0.04%,263MiB / 7.669GiB,3.35%,187MB / 19.1MB,69.7MB / 1.81GB
2026-09-07T21:51:10.6409810Z,4c260e843873,0.92%,1.043GiB / 7.669GiB,13.60%,531MB / 271MB,167MB / 487MB
