timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T22:54:25.9064932Z,e82df77eecb0,10.75%,781.9MiB / 7.669GiB,9.96%,70.9MB / 78.2MB,1.28MB / 45.1MB
2026-09-07T22:54:25.9064932Z,2203b3624192,1.04%,46.74MiB / 7.669GiB,0.60%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:54:25.9064932Z,993668007d61,0.89%,521.6MiB / 7.669GiB,6.64%,25.4MB / 23.1MB,0B / 67.3MB
2026-09-07T22:54:25.9064932Z,7889eabeaeed,49.63%,95.49MiB / 7.669GiB,1.22%,22.5MB / 2.46MB,0B / 285MB
2026-09-07T22:54:25.9064932Z,0ddeeeb4ac66,16.19%,931.4MiB / 7.669GiB,11.86%,82.4MB / 50.6MB,0B / 63.6MB
2026-09-07T22:54:38.7077540Z,cc373c1ceeb1,31.34%,18.55MiB / 7.669GiB,0.24%,543kB / 8.49MB,0B / 0B
2026-09-07T22:54:38.7077540Z,e82df77eecb0,14.54%,791.2MiB / 7.669GiB,10.08%,75.9MB / 87.8MB,1.28MB / 45.1MB
2026-09-07T22:54:38.7077540Z,2203b3624192,0.14%,46.02MiB / 7.669GiB,0.59%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:54:38.7077540Z,993668007d61,0.88%,521.5MiB / 7.669GiB,6.64%,25.4MB / 23.1MB,0B / 67.3MB
2026-09-07T22:54:38.7077540Z,7889eabeaeed,35.64%,101.4MiB / 7.669GiB,1.29%,26.2MB / 2.82MB,0B / 297MB
2026-09-07T22:54:38.7077540Z,0ddeeeb4ac66,13.78%,931.7MiB / 7.669GiB,11.86%,91.4MB / 55.1MB,0B / 63.8MB
2026-09-07T22:54:51.5360424Z,cc373c1ceeb1,31.42%,19.32MiB / 7.669GiB,0.25%,790kB / 12.4MB,0B / 0B
2026-09-07T22:54:51.5360424Z,e82df77eecb0,12.76%,771.8MiB / 7.669GiB,9.83%,80.5MB / 96.7MB,1.28MB / 45.1MB
2026-09-07T22:54:51.5360424Z,2203b3624192,0.04%,46.14MiB / 7.669GiB,0.59%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:54:51.5360424Z,993668007d61,1.14%,522.3MiB / 7.669GiB,6.65%,25.5MB / 23.2MB,0B / 67.4MB
2026-09-07T22:54:51.5360424Z,7889eabeaeed,43.04%,106.4MiB / 7.669GiB,1.36%,29.7MB / 3.19MB,0B / 322MB
2026-09-07T22:54:51.5360424Z,0ddeeeb4ac66,122.68%,934.2MiB / 7.669GiB,11.90%,102MB / 60.5MB,0B / 64MB
2026-09-07T22:55:04.4371598Z,cc373c1ceeb1,27.97%,19.52MiB / 7.669GiB,0.25%,1.04MB / 16.3MB,0B / 0B
2026-09-07T22:55:04.4371598Z,e82df77eecb0,12.13%,772.7MiB / 7.669GiB,9.84%,86MB / 107MB,1.28MB / 45.1MB
2026-09-07T22:55:04.4371598Z,2203b3624192,0.03%,46.59MiB / 7.669GiB,0.59%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:55:04.4371598Z,993668007d61,0.84%,521.4MiB / 7.669GiB,6.64%,25.5MB / 23.2MB,0B / 67.4MB
2026-09-07T22:55:04.4371598Z,7889eabeaeed,51.69%,112.7MiB / 7.669GiB,1.44%,33.4MB / 3.56MB,0B / 340MB
2026-09-07T22:55:04.4371598Z,0ddeeeb4ac66,57.58%,936.1MiB / 7.669GiB,11.92%,111MB / 65MB,0B / 94.8MB
2026-09-07T22:55:17.2842652Z,cc373c1ceeb1,29.43%,18.91MiB / 7.669GiB,0.24%,1.28MB / 20.1MB,0B / 0B
2026-09-07T22:55:17.2842652Z,e82df77eecb0,12.00%,789.9MiB / 7.669GiB,10.06%,91.2MB / 117MB,1.28MB / 45.1MB
2026-09-07T22:55:17.2842652Z,2203b3624192,0.04%,46.46MiB / 7.669GiB,0.59%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:55:17.2842652Z,993668007d61,0.86%,522.7MiB / 7.669GiB,6.66%,25.5MB / 23.2MB,0B / 67.4MB
2026-09-07T22:55:17.2842652Z,7889eabeaeed,48.89%,119MiB / 7.669GiB,1.52%,37MB / 3.92MB,0B / 353MB
2026-09-07T22:55:17.2842652Z,0ddeeeb4ac66,16.14%,937MiB / 7.669GiB,11.93%,121MB / 70MB,0B / 94.9MB
2026-09-07T22:55:30.2130346Z,cc373c1ceeb1,30.69%,19.48MiB / 7.669GiB,0.25%,1.53MB / 24.1MB,0B / 0B
2026-09-07T22:55:30.2130346Z,e82df77eecb0,12.97%,765.1MiB / 7.669GiB,9.74%,96.3MB / 127MB,1.28MB / 45.1MB
2026-09-07T22:55:30.2130346Z,2203b3624192,0.05%,46.5MiB / 7.669GiB,0.59%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:55:30.2130346Z,993668007d61,1.19%,522.1MiB / 7.669GiB,6.65%,25.6MB / 23.2MB,0B / 67.4MB
2026-09-07T22:55:30.2130346Z,7889eabeaeed,37.20%,125.3MiB / 7.669GiB,1.60%,40.6MB / 4.27MB,0B / 393MB
2026-09-07T22:55:30.2130346Z,0ddeeeb4ac66,14.86%,942.9MiB / 7.669GiB,12.01%,132MB / 75.5MB,0B / 112MB
2026-09-07T22:55:42.9634013Z,cc373c1ceeb1,31.43%,19.23MiB / 7.669GiB,0.24%,1.78MB / 27.9MB,0B / 0B
2026-09-07T22:55:42.9634013Z,e82df77eecb0,12.13%,762.5MiB / 7.669GiB,9.71%,101MB / 136MB,1.28MB / 45.1MB
2026-09-07T22:55:42.9634013Z,2203b3624192,0.03%,46MiB / 7.669GiB,0.59%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:55:42.9634013Z,993668007d61,3.17%,523.8MiB / 7.669GiB,6.67%,25.6MB / 23.2MB,0B / 67.4MB
2026-09-07T22:55:42.9634013Z,7889eabeaeed,36.96%,131.8MiB / 7.669GiB,1.68%,44.2MB / 4.62MB,0B / 425MB
2026-09-07T22:55:42.9634013Z,0ddeeeb4ac66,14.98%,945.1MiB / 7.669GiB,12.04%,142MB / 80.4MB,0B / 118MB
2026-09-07T22:55:55.7256860Z,cc373c1ceeb1,30.06%,19.6MiB / 7.669GiB,0.25%,2.01MB / 31.5MB,0B / 0B
2026-09-07T22:55:55.7256860Z,e82df77eecb0,14.33%,771.3MiB / 7.669GiB,9.82%,106MB / 146MB,1.28MB / 45.2MB
2026-09-07T22:55:55.7256860Z,2203b3624192,0.78%,46.95MiB / 7.669GiB,0.60%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:55:55.7256860Z,993668007d61,1.00%,523.5MiB / 7.669GiB,6.67%,25.6MB / 23.2MB,0B / 67.4MB
2026-09-07T22:55:55.7256860Z,7889eabeaeed,57.05%,137MiB / 7.669GiB,1.74%,47.8MB / 4.98MB,0B / 448MB
2026-09-07T22:55:55.7256860Z,0ddeeeb4ac66,14.59%,946.1MiB / 7.669GiB,12.05%,151MB / 85MB,0B / 118MB
2026-09-07T22:56:08.5834695Z,cc373c1ceeb1,30.77%,19.46MiB / 7.669GiB,0.25%,2.27MB / 35.7MB,0B / 0B
2026-09-07T22:56:08.5834695Z,e82df77eecb0,11.75%,774.6MiB / 7.669GiB,9.86%,111MB / 155MB,1.28MB / 45.2MB
2026-09-07T22:56:08.5834695Z,2203b3624192,0.18%,46.1MiB / 7.669GiB,0.59%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:56:08.5834695Z,993668007d61,0.83%,524.2MiB / 7.669GiB,6.68%,25.7MB / 23.2MB,0B / 67.4MB
2026-09-07T22:56:08.5834695Z,7889eabeaeed,36.25%,143MiB / 7.669GiB,1.82%,51.4MB / 5.32MB,0B / 476MB
2026-09-07T22:56:08.5834695Z,0ddeeeb4ac66,13.83%,948.5MiB / 7.669GiB,12.08%,161MB / 90MB,0B / 135MB
2026-09-07T22:56:21.4908825Z,cc373c1ceeb1,28.99%,19.1MiB / 7.669GiB,0.24%,2.52MB / 39.6MB,0B / 0B
2026-09-07T22:56:21.4908825Z,e82df77eecb0,14.55%,774.6MiB / 7.669GiB,9.86%,116MB / 165MB,1.28MB / 45.2MB
2026-09-07T22:56:21.4908825Z,2203b3624192,0.05%,45.96MiB / 7.669GiB,0.59%,32.5kB / 7.58kB,0B / 23.6MB
2026-09-07T22:56:21.4908825Z,993668007d61,3.23%,524.6MiB / 7.669GiB,6.68%,25.7MB / 23.2MB,0B / 67.5MB
2026-09-07T22:56:21.4908825Z,7889eabeaeed,46.72%,149.1MiB / 7.669GiB,1.90%,55.1MB / 5.68MB,0B / 512MB
2026-09-07T22:56:21.4908825Z,0ddeeeb4ac66,16.12%,950.8MiB / 7.669GiB,12.11%,171MB / 95MB,0B / 140MB
2026-09-07T22:56:34.2712493Z,cc373c1ceeb1,34.16%,19.23MiB / 7.669GiB,0.24%,2.75MB / 43.2MB,0B / 0B
2026-09-07T22:56:34.2712493Z,e82df77eecb0,13.43%,774.9MiB / 7.669GiB,9.87%,122MB / 176MB,1.28MB / 45.2MB
2026-09-07T22:56:34.2712493Z,2203b3624192,0.07%,46.11MiB / 7.669GiB,0.59%,37.6kB / 8.71kB,0B / 23.6MB
2026-09-07T22:56:34.2712493Z,993668007d61,0.90%,518.6MiB / 7.669GiB,6.60%,25.8MB / 23.3MB,0B / 67.5MB
2026-09-07T22:56:34.2712493Z,7889eabeaeed,35.87%,155.3MiB / 7.669GiB,1.98%,58.6MB / 6.02MB,0B / 558MB
2026-09-07T22:56:34.2712493Z,0ddeeeb4ac66,93.54%,990.3MiB / 7.669GiB,12.61%,182MB / 100MB,0B / 157MB
2026-09-07T22:56:47.1335053Z,cc373c1ceeb1,33.16%,19.19MiB / 7.669GiB,0.24%,3MB / 47.1MB,0B / 0B
2026-09-07T22:56:47.1335053Z,e82df77eecb0,13.28%,774.5MiB / 7.669GiB,9.86%,126MB / 185MB,1.28MB / 45.2MB
2026-09-07T22:56:47.1335053Z,2203b3624192,0.05%,47.11MiB / 7.669GiB,0.60%,37.6kB / 8.71kB,0B / 23.6MB
2026-09-07T22:56:47.1335053Z,993668007d61,0.88%,519.6MiB / 7.669GiB,6.62%,25.8MB / 23.3MB,0B / 67.5MB
2026-09-07T22:56:47.1335053Z,7889eabeaeed,46.04%,161.5MiB / 7.669GiB,2.06%,62.2MB / 6.37MB,0B / 573MB
2026-09-07T22:56:47.1335053Z,0ddeeeb4ac66,99.64%,957.8MiB / 7.669GiB,12.20%,192MB / 105MB,0B / 161MB
2026-09-07T22:56:59.8997348Z,cc373c1ceeb1,29.84%,18.98MiB / 7.669GiB,0.24%,3.26MB / 51.2MB,0B / 0B
2026-09-07T22:56:59.8997348Z,e82df77eecb0,20.39%,778.3MiB / 7.669GiB,9.91%,132MB / 195MB,1.28MB / 45.2MB
2026-09-07T22:56:59.8997348Z,2203b3624192,0.06%,46.2MiB / 7.669GiB,0.59%,37.6kB / 8.77kB,0B / 23.6MB
2026-09-07T22:56:59.8997348Z,993668007d61,0.90%,525.4MiB / 7.669GiB,6.69%,25.8MB / 23.3MB,0B / 67.5MB
2026-09-07T22:56:59.8997348Z,7889eabeaeed,49.83%,168MiB / 7.669GiB,2.14%,65.5MB / 6.69MB,0B / 618MB
2026-09-07T22:56:59.8997348Z,0ddeeeb4ac66,14.05%,958.9MiB / 7.669GiB,12.21%,202MB / 110MB,0B / 174MB
2026-09-07T22:57:12.6381118Z,cc373c1ceeb1,32.29%,19.3MiB / 7.669GiB,0.25%,3.49MB / 54.8MB,0B / 0B
2026-09-07T22:57:12.6381118Z,e82df77eecb0,18.89%,775.9MiB / 7.669GiB,9.88%,137MB / 205MB,1.28MB / 45.2MB
2026-09-07T22:57:12.6381118Z,2203b3624192,0.04%,47.11MiB / 7.669GiB,0.60%,37.7kB / 8.82kB,0B / 23.6MB
2026-09-07T22:57:12.6381118Z,993668007d61,3.75%,526.6MiB / 7.669GiB,6.71%,25.9MB / 23.3MB,0B / 67.5MB
2026-09-07T22:57:12.6381118Z,7889eabeaeed,47.73%,174.5MiB / 7.669GiB,2.22%,69.4MB / 7.06MB,0B / 651MB
2026-09-07T22:57:12.6381118Z,0ddeeeb4ac66,14.42%,960.6MiB / 7.669GiB,12.23%,212MB / 115MB,0B / 184MB
2026-09-07T22:57:25.4430687Z,cc373c1ceeb1,29.85%,19.14MiB / 7.669GiB,0.24%,3.75MB / 59MB,0B / 0B
2026-09-07T22:57:25.4430687Z,e82df77eecb0,11.32%,793.7MiB / 7.669GiB,10.11%,142MB / 214MB,1.28MB / 45.2MB
2026-09-07T22:57:25.4430687Z,2203b3624192,0.87%,47.43MiB / 7.669GiB,0.60%,37.7kB / 8.82kB,0B / 23.6MB
2026-09-07T22:57:25.4430687Z,993668007d61,0.85%,525.8MiB / 7.669GiB,6.70%,25.9MB / 23.3MB,0B / 67.5MB
2026-09-07T22:57:25.4430687Z,7889eabeaeed,42.88%,180.5MiB / 7.669GiB,2.30%,72.7MB / 7.39MB,0B / 665MB
2026-09-07T22:57:25.4430687Z,0ddeeeb4ac66,13.26%,961.9MiB / 7.669GiB,12.25%,222MB / 120MB,0B / 185MB
2026-09-07T22:57:38.1664935Z,cc373c1ceeb1,27.64%,19.46MiB / 7.669GiB,0.25%,4MB / 62.8MB,0B / 0B
2026-09-07T22:57:38.1664935Z,e82df77eecb0,47.68%,801.7MiB / 7.669GiB,10.21%,147MB / 224MB,1.28MB / 45.2MB
2026-09-07T22:57:38.1664935Z,2203b3624192,0.07%,46.72MiB / 7.669GiB,0.59%,37.8kB / 8.97kB,0B / 23.6MB
2026-09-07T22:57:38.1664935Z,993668007d61,0.88%,525.7MiB / 7.669GiB,6.69%,25.9MB / 23.3MB,0B / 67.5MB
2026-09-07T22:57:38.1664935Z,7889eabeaeed,38.45%,187.1MiB / 7.669GiB,2.38%,76.6MB / 7.77MB,0B / 712MB
2026-09-07T22:57:38.1664935Z,0ddeeeb4ac66,14.24%,965.2MiB / 7.669GiB,12.29%,231MB / 125MB,0B / 197MB
2026-09-07T22:57:50.9274202Z,cc373c1ceeb1,29.20%,19.16MiB / 7.669GiB,0.24%,4.24MB / 66.7MB,0B / 0B
2026-09-07T22:57:50.9274202Z,e82df77eecb0,13.15%,801.7MiB / 7.669GiB,10.21%,152MB / 233MB,1.28MB / 45.2MB
2026-09-07T22:57:50.9274202Z,2203b3624192,0.04%,46.57MiB / 7.669GiB,0.59%,37.8kB / 8.97kB,0B / 23.6MB
2026-09-07T22:57:50.9274202Z,993668007d61,1.24%,526.9MiB / 7.669GiB,6.71%,26MB / 23.3MB,0B / 67.6MB
2026-09-07T22:57:50.9274202Z,7889eabeaeed,53.33%,187.6MiB / 7.669GiB,2.39%,80.3MB / 8.14MB,0B / 749MB
2026-09-07T22:57:50.9274202Z,0ddeeeb4ac66,25.04%,966.8MiB / 7.669GiB,12.31%,241MB / 130MB,0B / 205MB
2026-09-07T22:58:03.8221529Z,cc373c1ceeb1,31.54%,19.12MiB / 7.669GiB,0.24%,4.49MB / 70.6MB,0B / 0B
2026-09-07T22:58:03.8221529Z,e82df77eecb0,12.44%,802.9MiB / 7.669GiB,10.22%,157MB / 242MB,1.28MB / 45.2MB
2026-09-07T22:58:03.8221529Z,2203b3624192,0.04%,46.43MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:58:03.8221529Z,993668007d61,0.89%,527.8MiB / 7.669GiB,6.72%,26MB / 23.3MB,0B / 67.6MB
2026-09-07T22:58:03.8221529Z,7889eabeaeed,44.90%,188MiB / 7.669GiB,2.39%,83.9MB / 8.5MB,0B / 793MB
2026-09-07T22:58:03.8221529Z,0ddeeeb4ac66,12.49%,969.2MiB / 7.669GiB,12.34%,251MB / 135MB,0B / 219MB
2026-09-07T22:58:16.6184059Z,cc373c1ceeb1,28.82%,18.57MiB / 7.669GiB,0.24%,4.73MB / 74.5MB,0B / 0B
2026-09-07T22:58:16.6184059Z,e82df77eecb0,15.24%,799.6MiB / 7.669GiB,10.18%,162MB / 253MB,1.28MB / 45.2MB
2026-09-07T22:58:16.6184059Z,2203b3624192,0.61%,47.18MiB / 7.669GiB,0.60%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:58:16.6184059Z,993668007d61,0.82%,527.1MiB / 7.669GiB,6.71%,26.1MB / 23.4MB,0B / 67.6MB
2026-09-07T22:58:16.6184059Z,7889eabeaeed,50.83%,188.6MiB / 7.669GiB,2.40%,87.2MB / 8.84MB,0B / 836MB
2026-09-07T22:58:16.6184059Z,0ddeeeb4ac66,31.82%,983.3MiB / 7.669GiB,12.52%,261MB / 140MB,0B / 227MB
2026-09-07T22:58:29.4416746Z,cc373c1ceeb1,29.62%,18.92MiB / 7.669GiB,0.24%,4.98MB / 78.4MB,0B / 0B
2026-09-07T22:58:29.4416746Z,e82df77eecb0,11.15%,799.1MiB / 7.669GiB,10.18%,167MB / 263MB,1.28MB / 45.2MB
2026-09-07T22:58:29.4416746Z,2203b3624192,1.45%,46.46MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:58:29.4416746Z,993668007d61,0.87%,527.2MiB / 7.669GiB,6.71%,26.1MB / 23.4MB,0B / 67.6MB
2026-09-07T22:58:29.4416746Z,7889eabeaeed,51.49%,189.4MiB / 7.669GiB,2.41%,91.1MB / 9.24MB,0B / 885MB
2026-09-07T22:58:29.4416746Z,0ddeeeb4ac66,12.65%,973.3MiB / 7.669GiB,12.40%,271MB / 145MB,0B / 236MB
2026-09-07T22:58:42.1894105Z,cc373c1ceeb1,30.83%,18.87MiB / 7.669GiB,0.24%,5.21MB / 81.9MB,0B / 0B
2026-09-07T22:58:42.1894105Z,e82df77eecb0,17.63%,798.7MiB / 7.669GiB,10.17%,172MB / 272MB,1.28MB / 45.3MB
2026-09-07T22:58:42.1894105Z,2203b3624192,0.06%,46.05MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:58:42.1894105Z,993668007d61,11.59%,527.6MiB / 7.669GiB,6.72%,26.2MB / 23.4MB,0B / 67.6MB
2026-09-07T22:58:42.1894105Z,7889eabeaeed,46.03%,189.2MiB / 7.669GiB,2.41%,94.4MB / 9.57MB,0B / 898MB
2026-09-07T22:58:42.1894105Z,0ddeeeb4ac66,201.28%,1.009GiB / 7.669GiB,13.16%,281MB / 149MB,0B / 250MB
2026-09-07T22:58:54.8749113Z,cc373c1ceeb1,30.92%,19.11MiB / 7.669GiB,0.24%,5.47MB / 86.1MB,0B / 0B
2026-09-07T22:58:54.8749113Z,e82df77eecb0,11.91%,798.7MiB / 7.669GiB,10.17%,177MB / 282MB,1.28MB / 45.3MB
2026-09-07T22:58:54.8749113Z,2203b3624192,0.03%,45.59MiB / 7.669GiB,0.58%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:58:54.8749113Z,993668007d61,0.93%,530.2MiB / 7.669GiB,6.75%,26.2MB / 23.4MB,0B / 67.6MB
2026-09-07T22:58:54.8749113Z,7889eabeaeed,41.78%,190.4MiB / 7.669GiB,2.42%,98.2MB / 9.96MB,0B / 928MB
2026-09-07T22:58:54.8749113Z,0ddeeeb4ac66,29.87%,977MiB / 7.669GiB,12.44%,291MB / 154MB,0B / 250MB
2026-09-07T22:59:07.6735196Z,cc373c1ceeb1,29.67%,19.04MiB / 7.669GiB,0.24%,5.71MB / 90MB,0B / 0B
2026-09-07T22:59:07.6735196Z,e82df77eecb0,12.71%,799.3MiB / 7.669GiB,10.18%,182MB / 291MB,1.28MB / 45.3MB
2026-09-07T22:59:07.6735196Z,2203b3624192,0.09%,46.79MiB / 7.669GiB,0.60%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:59:07.6735196Z,993668007d61,0.84%,529.6MiB / 7.669GiB,6.74%,26.2MB / 23.4MB,0B / 67.6MB
2026-09-07T22:59:07.6735196Z,7889eabeaeed,46.75%,190.7MiB / 7.669GiB,2.43%,102MB / 10.3MB,0B / 957MB
2026-09-07T22:59:07.6735196Z,0ddeeeb4ac66,14.41%,978MiB / 7.669GiB,12.45%,301MB / 159MB,0B / 259MB
2026-09-07T22:59:20.4886344Z,cc373c1ceeb1,29.20%,18.99MiB / 7.669GiB,0.24%,5.94MB / 93.6MB,0B / 0B
2026-09-07T22:59:20.4886344Z,e82df77eecb0,13.96%,777.8MiB / 7.669GiB,9.90%,187MB / 301MB,1.28MB / 45.3MB
2026-09-07T22:59:20.4886344Z,2203b3624192,0.03%,46.45MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:59:20.4886344Z,993668007d61,1.16%,531.1MiB / 7.669GiB,6.76%,26.3MB / 23.4MB,0B / 67.7MB
2026-09-07T22:59:20.4886344Z,7889eabeaeed,57.73%,190.7MiB / 7.669GiB,2.43%,105MB / 10.7MB,0B / 989MB
2026-09-07T22:59:20.4886344Z,0ddeeeb4ac66,14.14%,982MiB / 7.669GiB,12.50%,310MB / 164MB,0B / 272MB
2026-09-07T22:59:33.2905241Z,cc373c1ceeb1,30.87%,18.77MiB / 7.669GiB,0.24%,6.21MB / 97.7MB,0B / 0B
2026-09-07T22:59:33.2905241Z,e82df77eecb0,12.84%,777.8MiB / 7.669GiB,9.90%,193MB / 311MB,1.28MB / 45.3MB
2026-09-07T22:59:33.2905241Z,2203b3624192,0.04%,46.24MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:59:33.2905241Z,993668007d61,0.91%,532MiB / 7.669GiB,6.77%,26.3MB / 23.4MB,0B / 67.7MB
2026-09-07T22:59:33.2905241Z,7889eabeaeed,40.39%,191MiB / 7.669GiB,2.43%,109MB / 11.1MB,0B / 1.02GB
2026-09-07T22:59:33.2905241Z,0ddeeeb4ac66,14.05%,984.1MiB / 7.669GiB,12.53%,320MB / 169MB,0B / 281MB
2026-09-07T22:59:46.0861197Z,cc373c1ceeb1,32.86%,19.17MiB / 7.669GiB,0.24%,6.45MB / 102MB,0B / 0B
2026-09-07T22:59:46.0861197Z,e82df77eecb0,13.23%,777.8MiB / 7.669GiB,9.90%,197MB / 320MB,1.28MB / 45.3MB
2026-09-07T22:59:46.0861197Z,2203b3624192,0.03%,45.84MiB / 7.669GiB,0.58%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:59:46.0861197Z,993668007d61,0.92%,532.4MiB / 7.669GiB,6.78%,26.4MB / 23.4MB,0B / 67.7MB
2026-09-07T22:59:46.0861197Z,7889eabeaeed,42.40%,191.5MiB / 7.669GiB,2.44%,113MB / 11.4MB,0B / 1.06GB
2026-09-07T22:59:46.0861197Z,0ddeeeb4ac66,15.45%,986.2MiB / 7.669GiB,12.56%,331MB / 174MB,0B / 289MB
2026-09-07T22:59:58.9839146Z,cc373c1ceeb1,28.33%,19.21MiB / 7.669GiB,0.24%,6.68MB / 105MB,0B / 0B
2026-09-07T22:59:58.9839146Z,e82df77eecb0,15.90%,777.6MiB / 7.669GiB,9.90%,202MB / 330MB,1.28MB / 45.3MB
2026-09-07T22:59:58.9839146Z,2203b3624192,0.52%,45.79MiB / 7.669GiB,0.58%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T22:59:58.9839146Z,993668007d61,0.83%,532.3MiB / 7.669GiB,6.78%,26.4MB / 23.4MB,0B / 67.7MB
2026-09-07T22:59:58.9839146Z,7889eabeaeed,49.41%,192.2MiB / 7.669GiB,2.45%,116MB / 11.8MB,0B / 1.09GB
2026-09-07T22:59:58.9839146Z,0ddeeeb4ac66,14.14%,988MiB / 7.669GiB,12.58%,341MB / 179MB,0B / 304MB
2026-09-07T23:00:11.8211837Z,cc373c1ceeb1,29.42%,19.16MiB / 7.669GiB,0.24%,6.94MB / 109MB,0B / 0B
2026-09-07T23:00:11.8211837Z,e82df77eecb0,11.35%,790.3MiB / 7.669GiB,10.06%,208MB / 340MB,1.28MB / 45.3MB
2026-09-07T23:00:11.8211837Z,2203b3624192,0.04%,46.26MiB / 7.669GiB,0.59%,38kB / 9.19kB,0B / 23.6MB
2026-09-07T23:00:11.8211837Z,993668007d61,1.21%,533.3MiB / 7.669GiB,6.79%,26.4MB / 23.4MB,0B / 67.7MB
2026-09-07T23:00:11.8211837Z,7889eabeaeed,37.45%,193.3MiB / 7.669GiB,2.46%,120MB / 12.2MB,0B / 1.13GB
2026-09-07T23:00:11.8211837Z,0ddeeeb4ac66,13.20%,989.9MiB / 7.669GiB,12.61%,350MB / 184MB,0B / 304MB
2026-09-07T23:00:24.6329881Z,cc373c1ceeb1,30.24%,19.27MiB / 7.669GiB,0.25%,7.17MB / 113MB,0B / 0B
2026-09-07T23:00:24.6329881Z,e82df77eecb0,13.81%,777.9MiB / 7.669GiB,9.91%,213MB / 350MB,1.28MB / 46MB
