timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T22:46:03.7738916Z,e82df77eecb0,5.92%,759.9MiB / 7.669GiB,9.68%,36.4MB / 22.5MB,1.28MB / 44.7MB
2026-09-07T22:46:03.7738916Z,2203b3624192,0.05%,47.45MiB / 7.669GiB,0.60%,26.8kB / 6.01kB,0B / 23.5MB
2026-09-07T22:46:03.7738916Z,993668007d61,0.85%,516.7MiB / 7.669GiB,6.58%,23.8MB / 22.7MB,0B / 66.8MB
2026-09-07T22:46:03.7738916Z,7889eabeaeed,4.50%,64.93MiB / 7.669GiB,0.83%,5.87MB / 686kB,0B / 122MB
2026-09-07T22:46:03.7738916Z,0ddeeeb4ac66,46.26%,792.7MiB / 7.669GiB,10.09%,23.2MB / 14.9MB,0B / 23.2MB
2026-09-07T22:46:16.5454534Z,2aabd51e52ca,7.63%,17.95MiB / 7.669GiB,0.23%,1.34MB / 7.21MB,0B / 0B
2026-09-07T22:46:16.5454534Z,e82df77eecb0,5.94%,773MiB / 7.669GiB,9.84%,37.3MB / 23.9MB,1.28MB / 44.7MB
2026-09-07T22:46:16.5454534Z,2203b3624192,0.09%,47.27MiB / 7.669GiB,0.60%,26.8kB / 6.01kB,0B / 23.5MB
2026-09-07T22:46:16.5454534Z,993668007d61,0.89%,516.6MiB / 7.669GiB,6.58%,23.9MB / 22.7MB,0B / 66.8MB
2026-09-07T22:46:16.5454534Z,7889eabeaeed,4.36%,66.41MiB / 7.669GiB,0.85%,6.24MB / 726kB,0B / 123MB
2026-09-07T22:46:16.5454534Z,0ddeeeb4ac66,97.50%,778.4MiB / 7.669GiB,9.91%,24.6MB / 15.8MB,0B / 23.9MB
2026-09-07T22:46:29.3663466Z,2aabd51e52ca,6.81%,17.96MiB / 7.669GiB,0.23%,1.44MB / 7.72MB,0B / 0B
2026-09-07T22:46:29.3663466Z,e82df77eecb0,5.41%,770.7MiB / 7.669GiB,9.81%,38.1MB / 25.2MB,1.28MB / 44.7MB
2026-09-07T22:46:29.3663466Z,2203b3624192,3.91%,47.1MiB / 7.669GiB,0.60%,26.8kB / 6.01kB,0B / 23.5MB
2026-09-07T22:46:29.3663466Z,993668007d61,0.81%,516.5MiB / 7.669GiB,6.58%,23.9MB / 22.7MB,0B / 66.8MB
2026-09-07T22:46:29.3663466Z,7889eabeaeed,6.21%,67.88MiB / 7.669GiB,0.86%,6.62MB / 766kB,0B / 144MB
2026-09-07T22:46:29.3663466Z,0ddeeeb4ac66,6.79%,776.3MiB / 7.669GiB,9.89%,26MB / 16.7MB,0B / 24.1MB
2026-09-07T22:46:42.1186598Z,2aabd51e52ca,8.51%,18.52MiB / 7.669GiB,0.24%,1.53MB / 8.23MB,0B / 0B
2026-09-07T22:46:42.1186598Z,e82df77eecb0,6.20%,770.1MiB / 7.669GiB,9.81%,38.9MB / 26.4MB,1.28MB / 44.7MB
2026-09-07T22:46:42.1186598Z,2203b3624192,0.04%,45.89MiB / 7.669GiB,0.58%,31.8kB / 7.14kB,0B / 23.5MB
2026-09-07T22:46:42.1186598Z,993668007d61,5.22%,516.8MiB / 7.669GiB,6.58%,24MB / 22.7MB,0B / 66.8MB
2026-09-07T22:46:42.1186598Z,7889eabeaeed,10.34%,67.98MiB / 7.669GiB,0.87%,7MB / 808kB,0B / 147MB
2026-09-07T22:46:42.1186598Z,0ddeeeb4ac66,7.90%,779.2MiB / 7.669GiB,9.92%,27.4MB / 17.6MB,0B / 26.2MB
2026-09-07T22:46:54.9414695Z,2aabd51e52ca,8.66%,18.78MiB / 7.669GiB,0.24%,1.63MB / 8.74MB,0B / 0B
2026-09-07T22:46:54.9414695Z,e82df77eecb0,5.97%,757.2MiB / 7.669GiB,9.64%,39.7MB / 27.7MB,1.28MB / 44.7MB
2026-09-07T22:46:54.9414695Z,2203b3624192,0.05%,46.64MiB / 7.669GiB,0.59%,31.8kB / 7.14kB,0B / 23.5MB
2026-09-07T22:46:54.9414695Z,993668007d61,1.07%,540.6MiB / 7.669GiB,6.88%,24MB / 22.7MB,0B / 66.9MB
2026-09-07T22:46:54.9414695Z,7889eabeaeed,3.99%,68.76MiB / 7.669GiB,0.88%,7.35MB / 846kB,0B / 150MB
2026-09-07T22:46:54.9414695Z,0ddeeeb4ac66,7.75%,780.4MiB / 7.669GiB,9.94%,28.8MB / 18.4MB,0B / 26.8MB
2026-09-07T22:47:07.7367418Z,2aabd51e52ca,8.59%,18.25MiB / 7.669GiB,0.23%,1.72MB / 9.25MB,0B / 0B
2026-09-07T22:47:07.7367418Z,e82df77eecb0,6.08%,756.6MiB / 7.669GiB,9.63%,40.6MB / 29MB,1.28MB / 44.7MB
2026-09-07T22:47:07.7367418Z,2203b3624192,0.07%,46.75MiB / 7.669GiB,0.60%,31.8kB / 7.21kB,0B / 23.5MB
2026-09-07T22:47:07.7367418Z,993668007d61,1.12%,540.1MiB / 7.669GiB,6.88%,24MB / 22.7MB,0B / 66.9MB
2026-09-07T22:47:07.7367418Z,7889eabeaeed,5.40%,69.37MiB / 7.669GiB,0.88%,7.73MB / 886kB,0B / 154MB
2026-09-07T22:47:07.7367418Z,0ddeeeb4ac66,7.33%,778.6MiB / 7.669GiB,9.92%,30.2MB / 19.3MB,0B / 28.8MB
2026-09-07T22:47:20.5046475Z,2aabd51e52ca,8.37%,18.29MiB / 7.669GiB,0.23%,1.81MB / 9.72MB,0B / 0B
2026-09-07T22:47:20.5046475Z,e82df77eecb0,7.12%,757.2MiB / 7.669GiB,9.64%,41.5MB / 30.4MB,1.28MB / 44.7MB
2026-09-07T22:47:20.5046475Z,2203b3624192,0.05%,46.9MiB / 7.669GiB,0.60%,31.8kB / 7.21kB,0B / 23.5MB
2026-09-07T22:47:20.5046475Z,993668007d61,1.50%,540.9MiB / 7.669GiB,6.89%,24.1MB / 22.8MB,0B / 66.9MB
2026-09-07T22:47:20.5046475Z,7889eabeaeed,4.56%,69.8MiB / 7.669GiB,0.89%,8.1MB / 927kB,0B / 156MB
2026-09-07T22:47:20.5046475Z,0ddeeeb4ac66,8.33%,778.7MiB / 7.669GiB,9.92%,31.6MB / 20.2MB,0B / 29.5MB
2026-09-07T22:47:33.3003543Z,2aabd51e52ca,8.07%,18.32MiB / 7.669GiB,0.23%,1.91MB / 10.3MB,0B / 0B
2026-09-07T22:47:33.3003543Z,e82df77eecb0,6.23%,757.3MiB / 7.669GiB,9.64%,42.2MB / 31.6MB,1.28MB / 44.7MB
2026-09-07T22:47:33.3003543Z,2203b3624192,0.53%,47.13MiB / 7.669GiB,0.60%,31.9kB / 7.27kB,0B / 23.5MB
2026-09-07T22:47:33.3003543Z,993668007d61,1.04%,540.5MiB / 7.669GiB,6.88%,24.1MB / 22.8MB,0B / 66.9MB
2026-09-07T22:47:33.3003543Z,7889eabeaeed,4.59%,70.81MiB / 7.669GiB,0.90%,8.47MB / 967kB,0B / 159MB
2026-09-07T22:47:33.3003543Z,0ddeeeb4ac66,6.90%,781.3MiB / 7.669GiB,9.95%,32.8MB / 21MB,0B / 31.6MB
2026-09-07T22:47:46.1112543Z,2aabd51e52ca,8.55%,18.63MiB / 7.669GiB,0.24%,2MB / 10.8MB,0B / 0B
2026-09-07T22:47:46.1112543Z,e82df77eecb0,6.38%,756.4MiB / 7.669GiB,9.63%,43.1MB / 33MB,1.28MB / 44.7MB
2026-09-07T22:47:46.1112543Z,2203b3624192,0.06%,46.72MiB / 7.669GiB,0.59%,32kB / 7.36kB,0B / 23.5MB
2026-09-07T22:47:46.1112543Z,993668007d61,1.16%,537.5MiB / 7.669GiB,6.84%,24.2MB / 22.8MB,0B / 66.9MB
2026-09-07T22:47:46.1112543Z,7889eabeaeed,5.53%,71.21MiB / 7.669GiB,0.91%,8.84MB / 1.01MB,0B / 162MB
2026-09-07T22:47:46.1112543Z,0ddeeeb4ac66,8.44%,782.2MiB / 7.669GiB,9.96%,34.2MB / 21.9MB,0B / 31.7MB
2026-09-07T22:47:58.9083649Z,2aabd51e52ca,8.60%,17.96MiB / 7.669GiB,0.23%,2.1MB / 11.3MB,0B / 0B
2026-09-07T22:47:58.9083649Z,e82df77eecb0,5.64%,760MiB / 7.669GiB,9.68%,43.9MB / 34.1MB,1.28MB / 44.7MB
2026-09-07T22:47:58.9083649Z,2203b3624192,0.59%,46.7MiB / 7.669GiB,0.59%,32kB / 7.36kB,0B / 23.5MB
2026-09-07T22:47:58.9083649Z,993668007d61,1.84%,538.1MiB / 7.669GiB,6.85%,24.2MB / 22.8MB,0B / 66.9MB
2026-09-07T22:47:58.9083649Z,7889eabeaeed,5.75%,71.84MiB / 7.669GiB,0.91%,9.21MB / 1.05MB,0B / 166MB
2026-09-07T22:47:58.9083649Z,0ddeeeb4ac66,181.12%,847.4MiB / 7.669GiB,10.79%,35.7MB / 22.8MB,0B / 31.9MB
2026-09-07T22:48:11.7017249Z,2aabd51e52ca,8.38%,18.3MiB / 7.669GiB,0.23%,2.19MB / 11.8MB,0B / 0B
2026-09-07T22:48:11.7017249Z,e82df77eecb0,7.95%,760.1MiB / 7.669GiB,9.68%,44.7MB / 35.4MB,1.28MB / 44.7MB
2026-09-07T22:48:11.7017249Z,2203b3624192,0.04%,46.73MiB / 7.669GiB,0.60%,32.1kB / 7.58kB,0B / 23.5MB
2026-09-07T22:48:11.7017249Z,993668007d61,1.43%,537.2MiB / 7.669GiB,6.84%,24.2MB / 22.8MB,0B / 66.9MB
2026-09-07T22:48:11.7017249Z,7889eabeaeed,5.16%,72.43MiB / 7.669GiB,0.92%,9.57MB / 1.09MB,0B / 169MB
2026-09-07T22:48:11.7017249Z,0ddeeeb4ac66,8.27%,781.2MiB / 7.669GiB,9.95%,37.1MB / 23.7MB,0B / 34.2MB
2026-09-07T22:48:24.4392954Z,2aabd51e52ca,8.20%,18.95MiB / 7.669GiB,0.24%,2.29MB / 12.3MB,0B / 0B
2026-09-07T22:48:24.4392954Z,e82df77eecb0,8.30%,771.3MiB / 7.669GiB,9.82%,45.6MB / 36.8MB,1.28MB / 44.8MB
2026-09-07T22:48:24.4392954Z,2203b3624192,0.05%,47MiB / 7.669GiB,0.60%,32.1kB / 7.58kB,0B / 23.5MB
2026-09-07T22:48:24.4392954Z,993668007d61,1.05%,511.8MiB / 7.669GiB,6.52%,24.3MB / 22.8MB,0B / 67MB
2026-09-07T22:48:24.4392954Z,7889eabeaeed,5.20%,73.68MiB / 7.669GiB,0.94%,9.91MB / 1.12MB,0B / 173MB
2026-09-07T22:48:24.4392954Z,0ddeeeb4ac66,6.75%,781.5MiB / 7.669GiB,9.95%,38.5MB / 24.6MB,0B / 35.1MB
2026-09-07T22:48:37.2469974Z,2aabd51e52ca,8.20%,18.46MiB / 7.669GiB,0.24%,2.38MB / 12.8MB,0B / 0B
2026-09-07T22:48:37.2469974Z,e82df77eecb0,6.08%,771.3MiB / 7.669GiB,9.82%,46.4MB / 38.1MB,1.28MB / 44.8MB
2026-09-07T22:48:37.2469974Z,2203b3624192,0.10%,47.33MiB / 7.669GiB,0.60%,32.1kB / 7.58kB,0B / 23.5MB
2026-09-07T22:48:37.2469974Z,993668007d61,1.03%,512.6MiB / 7.669GiB,6.53%,24.3MB / 22.8MB,0B / 67MB
2026-09-07T22:48:37.2469974Z,7889eabeaeed,5.52%,74.45MiB / 7.669GiB,0.95%,10.3MB / 1.16MB,0B / 174MB
2026-09-07T22:48:37.2469974Z,0ddeeeb4ac66,7.19%,782.1MiB / 7.669GiB,9.96%,39.9MB / 25.4MB,0B / 36.9MB
2026-09-07T22:48:50.0063466Z,2aabd51e52ca,8.92%,18.47MiB / 7.669GiB,0.24%,2.48MB / 13.3MB,0B / 0B
2026-09-07T22:48:50.0063466Z,e82df77eecb0,6.42%,771.3MiB / 7.669GiB,9.82%,47.3MB / 39.4MB,1.28MB / 44.8MB
2026-09-07T22:48:50.0063466Z,2203b3624192,0.07%,46.82MiB / 7.669GiB,0.60%,32.1kB / 7.58kB,0B / 23.5MB
2026-09-07T22:48:50.0063466Z,993668007d61,1.10%,513.5MiB / 7.669GiB,6.54%,24.3MB / 22.8MB,0B / 67MB
2026-09-07T22:48:50.0063466Z,7889eabeaeed,4.86%,75.1MiB / 7.669GiB,0.96%,10.7MB / 1.2MB,0B / 176MB
2026-09-07T22:48:50.0063466Z,0ddeeeb4ac66,11.84%,793.3MiB / 7.669GiB,10.10%,41.2MB / 26.2MB,0B / 37.6MB
2026-09-07T22:49:02.8412823Z,2aabd51e52ca,9.14%,18.41MiB / 7.669GiB,0.23%,2.57MB / 13.8MB,0B / 0B
2026-09-07T22:49:02.8412823Z,e82df77eecb0,6.41%,763MiB / 7.669GiB,9.72%,48.1MB / 40.7MB,1.28MB / 44.8MB
2026-09-07T22:49:02.8412823Z,2203b3624192,0.03%,46.5MiB / 7.669GiB,0.59%,32.1kB / 7.58kB,0B / 23.5MB
2026-09-07T22:49:02.8412823Z,993668007d61,1.38%,513.3MiB / 7.669GiB,6.54%,24.4MB / 22.8MB,0B / 67MB
2026-09-07T22:49:02.8412823Z,7889eabeaeed,7.45%,75.56MiB / 7.669GiB,0.96%,11.1MB / 1.25MB,0B / 178MB
2026-09-07T22:49:02.8412823Z,0ddeeeb4ac66,7.72%,823.9MiB / 7.669GiB,10.49%,42.6MB / 27.1MB,0B / 39.3MB
2026-09-07T22:49:15.7199542Z,2aabd51e52ca,8.57%,18.44MiB / 7.669GiB,0.23%,2.66MB / 14.3MB,0B / 0B
2026-09-07T22:49:15.7199542Z,e82df77eecb0,5.74%,762MiB / 7.669GiB,9.70%,49MB / 42MB,1.28MB / 44.8MB
2026-09-07T22:49:15.7199542Z,2203b3624192,0.05%,46.92MiB / 7.669GiB,0.60%,32.1kB / 7.58kB,0B / 23.5MB
2026-09-07T22:49:15.7199542Z,993668007d61,1.08%,519.5MiB / 7.669GiB,6.62%,24.4MB / 22.9MB,0B / 67MB
2026-09-07T22:49:15.7199542Z,7889eabeaeed,4.43%,76.04MiB / 7.669GiB,0.97%,11.4MB / 1.28MB,0B / 180MB
2026-09-07T22:49:15.7199542Z,0ddeeeb4ac66,10.89%,865.8MiB / 7.669GiB,11.03%,44.1MB / 28.1MB,0B / 39.4MB
