timestamp_utc,container,cpu_percent,memory_usage,memory_percent,net_io,block_io
2026-09-07T21:30:59.0142287Z,d6e0c9f9bb0e,5.94%,85.32MiB / 7.669GiB,1.09%,2.57MB / 330kB,69.7MB / 97MB
2026-09-07T21:30:59.0142287Z,4c260e843873,9.68%,526.8MiB / 7.669GiB,6.71%,10.6MB / 7.03MB,167MB / 13.4MB
2026-09-07T21:31:11.9005211Z,01a82ad532c5,8.31%,17.6MiB / 7.669GiB,0.22%,502kB / 2.68MB,0B / 0B
2026-09-07T21:31:11.9005211Z,f0ca9beaee79,7.47%,763MiB / 7.669GiB,9.72%,29.9MB / 12.6MB,20.4MB / 44.7MB
2026-09-07T21:31:11.9005211Z,7015ccbd4117,0.05%,55.15MiB / 7.669GiB,0.70%,26.8kB / 6.38kB,194MB / 23.5MB
2026-09-07T21:31:11.9005211Z,780cf24df99c,1.95%,592.9MiB / 7.669GiB,7.55%,23.8MB / 22.7MB,148MB / 66.9MB
2026-09-07T21:31:11.9005211Z,d6e0c9f9bb0e,4.16%,85.89MiB / 7.669GiB,1.09%,2.94MB / 370kB,69.7MB / 98.4MB
2026-09-07T21:31:11.9005211Z,4c260e843873,9.35%,566.5MiB / 7.669GiB,7.21%,12.1MB / 8.01MB,167MB / 13.5MB
2026-09-07T21:31:24.7781619Z,01a82ad532c5,7.84%,17.37MiB / 7.669GiB,0.22%,597kB / 3.19MB,0B / 0B
2026-09-07T21:31:24.7781619Z,f0ca9beaee79,5.94%,782.3MiB / 7.669GiB,9.96%,30.8MB / 14MB,20.4MB / 44.7MB
2026-09-07T21:31:24.7781619Z,7015ccbd4117,0.04%,55.14MiB / 7.669GiB,0.70%,26.8kB / 6.38kB,194MB / 23.5MB
2026-09-07T21:31:24.7781619Z,780cf24df99c,0.82%,591.3MiB / 7.669GiB,7.53%,23.9MB / 22.7MB,148MB / 66.9MB
2026-09-07T21:31:24.7781619Z,d6e0c9f9bb0e,6.93%,86.73MiB / 7.669GiB,1.10%,3.31MB / 410kB,69.7MB / 100MB
2026-09-07T21:31:24.7781619Z,4c260e843873,8.13%,603.2MiB / 7.669GiB,7.68%,13.5MB / 8.89MB,167MB / 15.6MB
2026-09-07T21:31:37.5625267Z,01a82ad532c5,8.29%,18.7MiB / 7.669GiB,0.24%,691kB / 3.7MB,0B / 0B
2026-09-07T21:31:37.5625267Z,f0ca9beaee79,13.84%,786.3MiB / 7.669GiB,10.01%,31.6MB / 15.3MB,20.4MB / 44.7MB
2026-09-07T21:31:37.5625267Z,7015ccbd4117,0.11%,54.96MiB / 7.669GiB,0.70%,26.8kB / 6.38kB,194MB / 23.5MB
2026-09-07T21:31:37.5625267Z,780cf24df99c,1.04%,591.3MiB / 7.669GiB,7.53%,23.9MB / 22.7MB,148MB / 67MB
2026-09-07T21:31:37.5625267Z,d6e0c9f9bb0e,8.01%,86.96MiB / 7.669GiB,1.11%,3.7MB / 452kB,69.7MB / 103MB
2026-09-07T21:31:37.5625267Z,4c260e843873,63.65%,671MiB / 7.669GiB,8.54%,14.9MB / 9.78MB,167MB / 16.4MB
2026-09-07T21:31:50.3177540Z,01a82ad532c5,10.66%,17.82MiB / 7.669GiB,0.23%,785kB / 4.2MB,0B / 0B
2026-09-07T21:31:50.3177540Z,f0ca9beaee79,1.56%,774.8MiB / 7.669GiB,9.87%,32.1MB / 16.1MB,20.4MB / 44.7MB
2026-09-07T21:31:50.3177540Z,7015ccbd4117,0.05%,55.28MiB / 7.669GiB,0.70%,26.8kB / 6.38kB,194MB / 23.5MB
2026-09-07T21:31:50.3177540Z,780cf24df99c,1.29%,591.4MiB / 7.669GiB,7.53%,24MB / 22.7MB,148MB / 67MB
2026-09-07T21:31:50.3177540Z,d6e0c9f9bb0e,0.29%,87.61MiB / 7.669GiB,1.12%,3.92MB / 466kB,69.7MB / 104MB
2026-09-07T21:31:50.3177540Z,4c260e843873,95.14%,703.6MiB / 7.669GiB,8.96%,15.9MB / 10.3MB,167MB / 16.5MB
2026-09-07T21:32:03.2032958Z,01a82ad532c5,8.72%,18MiB / 7.669GiB,0.23%,873kB / 4.68MB,0B / 0B
2026-09-07T21:32:03.2032958Z,f0ca9beaee79,8.80%,780.1MiB / 7.669GiB,9.93%,33MB / 17.6MB,20.4MB / 44.7MB
2026-09-07T21:32:03.2032958Z,7015ccbd4117,0.11%,55.52MiB / 7.669GiB,0.71%,26.8kB / 6.38kB,194MB / 23.5MB
2026-09-07T21:32:03.2032958Z,780cf24df99c,1.44%,591.8MiB / 7.669GiB,7.54%,24MB / 22.7MB,148MB / 67MB
2026-09-07T21:32:03.2032958Z,d6e0c9f9bb0e,5.73%,88.27MiB / 7.669GiB,1.12%,4.42MB / 529kB,69.7MB / 108MB
2026-09-07T21:32:03.2032958Z,4c260e843873,12.11%,696.2MiB / 7.669GiB,8.87%,17.4MB / 11.2MB,167MB / 18.5MB
2026-09-07T21:32:16.0343336Z,01a82ad532c5,8.54%,17.56MiB / 7.669GiB,0.22%,975kB / 5.23MB,0B / 0B
2026-09-07T21:32:16.0343336Z,f0ca9beaee79,26.04%,784.1MiB / 7.669GiB,9.99%,33.9MB / 18.9MB,20.4MB / 44.7MB
2026-09-07T21:32:16.0343336Z,7015ccbd4117,0.09%,55.84MiB / 7.669GiB,0.71%,32kB / 7.54kB,194MB / 23.5MB
2026-09-07T21:32:16.0343336Z,780cf24df99c,2.01%,591MiB / 7.669GiB,7.53%,24MB / 22.7MB,148MB / 67MB
2026-09-07T21:32:16.0343336Z,d6e0c9f9bb0e,7.05%,89.39MiB / 7.669GiB,1.14%,4.81MB / 571kB,69.7MB / 111MB
2026-09-07T21:32:16.0343336Z,4c260e843873,9.94%,730.8MiB / 7.669GiB,9.31%,18.9MB / 12.2MB,167MB / 19.2MB
2026-09-07T21:32:28.8725827Z,01a82ad532c5,8.20%,16.91MiB / 7.669GiB,0.22%,1.07MB / 5.73MB,0B / 0B
2026-09-07T21:32:28.8725827Z,f0ca9beaee79,6.71%,779.8MiB / 7.669GiB,9.93%,34.5MB / 20MB,20.4MB / 44.7MB
2026-09-07T21:32:28.8725827Z,7015ccbd4117,0.18%,55.75MiB / 7.669GiB,0.71%,32.1kB / 7.58kB,194MB / 23.5MB
2026-09-07T21:32:28.8725827Z,780cf24df99c,0.88%,591.1MiB / 7.669GiB,7.53%,24.1MB / 22.7MB,148MB / 67MB
2026-09-07T21:32:28.8725827Z,d6e0c9f9bb0e,5.94%,89.67MiB / 7.669GiB,1.14%,5.16MB / 609kB,69.7MB / 115MB
2026-09-07T21:32:28.8725827Z,4c260e843873,12.69%,757.4MiB / 7.669GiB,9.64%,20MB / 12.8MB,167MB / 20.3MB
2026-09-07T21:32:49.4590080Z,01a82ad532c5,6.94%,18.62MiB / 7.669GiB,0.24%,1.22MB / 6.55MB,0B / 0B
2026-09-07T21:32:49.4590080Z,f0ca9beaee79,6.28%,786MiB / 7.669GiB,10.01%,35.6MB / 21.8MB,20.4MB / 44.8MB
2026-09-07T21:32:49.4590080Z,7015ccbd4117,0.06%,55.73MiB / 7.669GiB,0.71%,32.1kB / 7.64kB,194MB / 23.5MB
2026-09-07T21:32:49.4590080Z,780cf24df99c,0.76%,614.5MiB / 7.669GiB,7.83%,24.2MB / 22.7MB,148MB / 67.1MB
2026-09-07T21:32:49.4590080Z,d6e0c9f9bb0e,4.65%,91.04MiB / 7.669GiB,1.16%,5.76MB / 671kB,69.7MB / 118MB
2026-09-07T21:32:49.4590080Z,4c260e843873,8.12%,792.1MiB / 7.669GiB,10.09%,22MB / 13.9MB,167MB / 21.9MB
2026-09-07T21:33:02.2572849Z,01a82ad532c5,8.31%,17.62MiB / 7.669GiB,0.22%,1.31MB / 7.06MB,0B / 0B
2026-09-07T21:33:02.2572849Z,f0ca9beaee79,6.98%,786.7MiB / 7.669GiB,10.02%,36.5MB / 23.2MB,20.4MB / 44.8MB
2026-09-07T21:33:02.2572849Z,7015ccbd4117,0.09%,54.97MiB / 7.669GiB,0.70%,32.1kB / 7.64kB,194MB / 23.5MB
2026-09-07T21:33:02.2572849Z,780cf24df99c,2.10%,606MiB / 7.669GiB,7.72%,24.2MB / 22.7MB,148MB / 67.1MB
2026-09-07T21:33:02.2572849Z,d6e0c9f9bb0e,7.52%,91.25MiB / 7.669GiB,1.16%,6.13MB / 709kB,69.7MB / 121MB
2026-09-07T21:33:02.2572849Z,4c260e843873,31.42%,849.7MiB / 7.669GiB,10.82%,23.5MB / 14.9MB,167MB / 23.1MB
2026-09-07T21:33:15.1166094Z,01a82ad532c5,11.45%,17.89MiB / 7.669GiB,0.23%,1.4MB / 7.53MB,0B / 0B
2026-09-07T21:33:15.1166094Z,f0ca9beaee79,9.70%,775.2MiB / 7.669GiB,9.87%,37.3MB / 24.4MB,20.4MB / 44.8MB
2026-09-07T21:33:15.1166094Z,7015ccbd4117,0.06%,54.74MiB / 7.669GiB,0.70%,32.2kB / 7.71kB,194MB / 23.5MB
2026-09-07T21:33:15.1166094Z,780cf24df99c,1.22%,606.1MiB / 7.669GiB,7.72%,24.2MB / 22.8MB,148MB / 67.1MB
2026-09-07T21:33:15.1166094Z,d6e0c9f9bb0e,5.89%,91.87MiB / 7.669GiB,1.17%,6.49MB / 748kB,69.7MB / 124MB
2026-09-07T21:33:15.1166094Z,4c260e843873,10.50%,869.8MiB / 7.669GiB,11.08%,24.9MB / 15.8MB,167MB / 23.3MB
2026-09-07T21:33:27.9813052Z,01a82ad532c5,8.17%,18.34MiB / 7.669GiB,0.23%,1.5MB / 8.05MB,0B / 0B
2026-09-07T21:33:27.9813052Z,f0ca9beaee79,8.17%,778.9MiB / 7.669GiB,9.92%,38.2MB / 25.8MB,20.4MB / 44.8MB
2026-09-07T21:33:27.9813052Z,7015ccbd4117,0.71%,56.07MiB / 7.669GiB,0.71%,32.3kB / 7.79kB,194MB / 23.5MB
2026-09-07T21:33:27.9813052Z,780cf24df99c,1.00%,605.8MiB / 7.669GiB,7.72%,24.3MB / 22.8MB,148MB / 67.1MB
2026-09-07T21:33:27.9813052Z,d6e0c9f9bb0e,15.72%,94.87MiB / 7.669GiB,1.21%,6.86MB / 786kB,69.7MB / 145MB
2026-09-07T21:33:27.9813052Z,4c260e843873,8.43%,900.7MiB / 7.669GiB,11.47%,26.2MB / 16.6MB,167MB / 26.6MB
2026-09-07T21:33:40.8382239Z,01a82ad532c5,10.18%,18.48MiB / 7.669GiB,0.24%,1.6MB / 8.6MB,0B / 0B
2026-09-07T21:33:40.8382239Z,f0ca9beaee79,8.81%,771.4MiB / 7.669GiB,9.82%,39MB / 27.2MB,20.4MB / 44.8MB
2026-09-07T21:33:40.8382239Z,7015ccbd4117,0.07%,54.83MiB / 7.669GiB,0.70%,32.3kB / 7.79kB,194MB / 23.5MB
2026-09-07T21:33:40.8382239Z,780cf24df99c,1.43%,605.5MiB / 7.669GiB,7.71%,24.3MB / 22.8MB,148MB / 67.1MB
2026-09-07T21:33:40.8382239Z,d6e0c9f9bb0e,5.23%,93.91MiB / 7.669GiB,1.20%,7.26MB / 829kB,69.7MB / 146MB
2026-09-07T21:33:40.8382239Z,4c260e843873,10.24%,947.6MiB / 7.669GiB,12.07%,27.7MB / 17.5MB,167MB / 26.8MB
2026-09-07T21:33:53.7565223Z,01a82ad532c5,8.38%,17.79MiB / 7.669GiB,0.23%,1.69MB / 9.07MB,0B / 0B
2026-09-07T21:33:53.7565223Z,f0ca9beaee79,7.31%,772MiB / 7.669GiB,9.83%,39.8MB / 28.4MB,20.4MB / 44.8MB
2026-09-07T21:33:53.7565223Z,7015ccbd4117,0.05%,55.25MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:33:53.7565223Z,780cf24df99c,1.75%,605.6MiB / 7.669GiB,7.71%,24.3MB / 22.8MB,148MB / 67.1MB
2026-09-07T21:33:53.7565223Z,d6e0c9f9bb0e,4.86%,93.82MiB / 7.669GiB,1.19%,7.61MB / 867kB,69.7MB / 148MB
2026-09-07T21:33:53.7565223Z,4c260e843873,8.38%,948.3MiB / 7.669GiB,12.08%,29.2MB / 18.5MB,167MB / 28.8MB
2026-09-07T21:34:06.5119232Z,01a82ad532c5,8.95%,18.32MiB / 7.669GiB,0.23%,1.78MB / 9.58MB,0B / 0B
2026-09-07T21:34:06.5119232Z,f0ca9beaee79,6.86%,791.9MiB / 7.669GiB,10.08%,40.7MB / 29.7MB,20.4MB / 44.8MB
2026-09-07T21:34:06.5119232Z,7015ccbd4117,0.08%,54.92MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:34:06.5119232Z,780cf24df99c,1.03%,605.5MiB / 7.669GiB,7.71%,24.4MB / 22.8MB,148MB / 67.1MB
2026-09-07T21:34:06.5119232Z,d6e0c9f9bb0e,4.94%,94.56MiB / 7.669GiB,1.20%,7.98MB / 907kB,69.7MB / 149MB
2026-09-07T21:34:06.5119232Z,4c260e843873,8.90%,948.3MiB / 7.669GiB,12.08%,30.5MB / 19.3MB,167MB / 29.6MB
2026-09-07T21:34:19.3925382Z,01a82ad532c5,7.43%,17.94MiB / 7.669GiB,0.23%,1.88MB / 10.1MB,0B / 0B
2026-09-07T21:34:19.3925382Z,f0ca9beaee79,5.99%,786.6MiB / 7.669GiB,10.02%,41.5MB / 31.1MB,20.4MB / 44.8MB
2026-09-07T21:34:19.3925382Z,7015ccbd4117,0.12%,55.57MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:34:19.3925382Z,780cf24df99c,1.00%,605.7MiB / 7.669GiB,7.71%,24.4MB / 22.8MB,148MB / 67.1MB
2026-09-07T21:34:19.3925382Z,d6e0c9f9bb0e,2.80%,95.54MiB / 7.669GiB,1.22%,8.34MB / 947kB,69.7MB / 152MB
2026-09-07T21:34:19.3925382Z,4c260e843873,18.72%,953.2MiB / 7.669GiB,12.14%,31.9MB / 20.2MB,167MB / 29.8MB
2026-09-07T21:34:32.3061093Z,01a82ad532c5,12.22%,18.09MiB / 7.669GiB,0.23%,1.97MB / 10.6MB,0B / 0B
2026-09-07T21:34:32.3061093Z,f0ca9beaee79,6.39%,786.7MiB / 7.669GiB,10.02%,42.4MB / 32.4MB,20.4MB / 44.8MB
2026-09-07T21:34:32.3061093Z,7015ccbd4117,0.06%,55.04MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:34:32.3061093Z,780cf24df99c,0.99%,605.4MiB / 7.669GiB,7.71%,24.4MB / 22.8MB,148MB / 67.2MB
2026-09-07T21:34:32.3061093Z,d6e0c9f9bb0e,4.68%,96.7MiB / 7.669GiB,1.23%,8.74MB / 987kB,69.7MB / 154MB
2026-09-07T21:34:32.3061093Z,4c260e843873,163.12%,1023MiB / 7.669GiB,13.03%,33.3MB / 21.1MB,167MB / 31.4MB
2026-09-07T21:34:45.1709865Z,01a82ad532c5,10.43%,18.52MiB / 7.669GiB,0.24%,2.07MB / 11.1MB,0B / 0B
2026-09-07T21:34:45.1709865Z,f0ca9beaee79,7.42%,787.3MiB / 7.669GiB,10.03%,43.2MB / 33.7MB,20.4MB / 44.8MB
2026-09-07T21:34:45.1709865Z,7015ccbd4117,0.63%,55.36MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:34:45.1709865Z,780cf24df99c,1.73%,604.8MiB / 7.669GiB,7.70%,24.5MB / 22.9MB,148MB / 67.2MB
2026-09-07T21:34:45.1709865Z,d6e0c9f9bb0e,4.73%,96.8MiB / 7.669GiB,1.23%,9.09MB / 1.03MB,69.7MB / 156MB
2026-09-07T21:34:45.1709865Z,4c260e843873,9.61%,951.3MiB / 7.669GiB,12.11%,34.9MB / 22MB,167MB / 32.3MB
2026-09-07T21:34:58.0403729Z,01a82ad532c5,11.00%,18.36MiB / 7.669GiB,0.23%,2.17MB / 11.7MB,0B / 0B
2026-09-07T21:34:58.0403729Z,f0ca9beaee79,9.68%,786.4MiB / 7.669GiB,10.02%,44MB / 34.9MB,20.4MB / 44.8MB
2026-09-07T21:34:58.0403729Z,7015ccbd4117,0.22%,54.8MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:34:58.0403729Z,780cf24df99c,1.53%,599.7MiB / 7.669GiB,7.64%,24.5MB / 22.9MB,148MB / 67.2MB
2026-09-07T21:34:58.0403729Z,d6e0c9f9bb0e,6.67%,96.95MiB / 7.669GiB,1.23%,9.46MB / 1.07MB,69.7MB / 158MB
2026-09-07T21:34:58.0403729Z,4c260e843873,10.91%,950.7MiB / 7.669GiB,12.11%,36.3MB / 22.9MB,167MB / 34MB
2026-09-07T21:35:10.8960757Z,01a82ad532c5,8.11%,18.21MiB / 7.669GiB,0.23%,2.26MB / 12.2MB,0B / 0B
2026-09-07T21:35:10.8960757Z,f0ca9beaee79,5.94%,771.2MiB / 7.669GiB,9.82%,44.9MB / 36.3MB,20.4MB / 44.9MB
2026-09-07T21:35:10.8960757Z,7015ccbd4117,0.09%,55.76MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:35:10.8960757Z,780cf24df99c,1.04%,599.1MiB / 7.669GiB,7.63%,24.6MB / 22.9MB,148MB / 67.2MB
2026-09-07T21:35:10.8960757Z,d6e0c9f9bb0e,4.29%,97.9MiB / 7.669GiB,1.25%,9.83MB / 1.11MB,69.7MB / 160MB
2026-09-07T21:35:10.8960757Z,4c260e843873,6.98%,951.2MiB / 7.669GiB,12.11%,37.6MB / 23.7MB,167MB / 35.4MB
2026-09-07T21:35:23.7885632Z,01a82ad532c5,7.78%,18.84MiB / 7.669GiB,0.24%,2.36MB / 12.7MB,0B / 0B
2026-09-07T21:35:23.7885632Z,f0ca9beaee79,6.28%,770.9MiB / 7.669GiB,9.82%,45.8MB / 37.7MB,20.4MB / 44.9MB
2026-09-07T21:35:23.7885632Z,7015ccbd4117,0.07%,54.63MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:35:23.7885632Z,780cf24df99c,2.72%,599.9MiB / 7.669GiB,7.64%,24.6MB / 22.9MB,148MB / 67.2MB
2026-09-07T21:35:23.7885632Z,d6e0c9f9bb0e,4.43%,98.7MiB / 7.669GiB,1.26%,10.2MB / 1.15MB,69.7MB / 163MB
2026-09-07T21:35:23.7885632Z,4c260e843873,8.37%,952.3MiB / 7.669GiB,12.13%,39MB / 24.6MB,167MB / 36.5MB
2026-09-07T21:35:36.6566784Z,01a82ad532c5,7.94%,18.18MiB / 7.669GiB,0.23%,2.45MB / 13.2MB,0B / 0B
2026-09-07T21:35:36.6566784Z,f0ca9beaee79,7.55%,770.5MiB / 7.669GiB,9.81%,46.6MB / 38.9MB,20.4MB / 44.9MB
2026-09-07T21:35:36.6566784Z,7015ccbd4117,0.09%,54.59MiB / 7.669GiB,0.70%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:35:36.6566784Z,780cf24df99c,1.22%,599.9MiB / 7.669GiB,7.64%,24.6MB / 22.9MB,148MB / 67.2MB
2026-09-07T21:35:36.6566784Z,d6e0c9f9bb0e,5.09%,99.57MiB / 7.669GiB,1.27%,10.6MB / 1.19MB,69.7MB / 164MB
2026-09-07T21:35:36.6566784Z,4c260e843873,7.90%,953.1MiB / 7.669GiB,12.14%,40.4MB / 25.5MB,167MB / 36.7MB
2026-09-07T21:35:49.5878263Z,01a82ad532c5,12.21%,18.66MiB / 7.669GiB,0.24%,2.54MB / 13.7MB,0B / 0B
2026-09-07T21:35:49.5878263Z,f0ca9beaee79,6.82%,770.5MiB / 7.669GiB,9.81%,47.3MB / 40.1MB,20.4MB / 44.9MB
2026-09-07T21:35:49.5878263Z,7015ccbd4117,0.07%,55.36MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:35:49.5878263Z,780cf24df99c,1.50%,600.5MiB / 7.669GiB,7.65%,24.7MB / 22.9MB,148MB / 67.2MB
2026-09-07T21:35:49.5878263Z,d6e0c9f9bb0e,6.29%,100.1MiB / 7.669GiB,1.27%,10.9MB / 1.23MB,69.7MB / 167MB
2026-09-07T21:35:49.5878263Z,4c260e843873,11.83%,953.2MiB / 7.669GiB,12.14%,41.9MB / 26.4MB,167MB / 38MB
2026-09-07T21:36:02.4657670Z,01a82ad532c5,11.26%,18.11MiB / 7.669GiB,0.23%,2.64MB / 14.2MB,0B / 0B
2026-09-07T21:36:02.4657670Z,f0ca9beaee79,8.11%,770.7MiB / 7.669GiB,9.82%,48.2MB / 41.5MB,20.4MB / 44.9MB
2026-09-07T21:36:02.4657670Z,7015ccbd4117,0.12%,55.96MiB / 7.669GiB,0.71%,32.5kB / 8.06kB,194MB / 23.5MB
2026-09-07T21:36:02.4657670Z,780cf24df99c,1.44%,600.1MiB / 7.669GiB,7.64%,24.7MB / 22.9MB,148MB / 67.2MB
2026-09-07T21:36:02.4657670Z,d6e0c9f9bb0e,6.80%,101.3MiB / 7.669GiB,1.29%,11.3MB / 1.27MB,69.7MB / 168MB
2026-09-07T21:36:02.4657670Z,4c260e843873,10.70%,953.4MiB / 7.669GiB,12.14%,43.3MB / 27.3MB,167MB / 39.8MB
2026-09-07T21:36:15.3651801Z,01a82ad532c5,8.03%,18.69MiB / 7.669GiB,0.24%,2.73MB / 14.7MB,0B / 0B
2026-09-07T21:36:15.3651801Z,f0ca9beaee79,8.44%,765.7MiB / 7.669GiB,9.75%,49MB / 42.8MB,20.4MB / 44.9MB
